UserID,BadgeEarned,BadgeEarnedDate
2442,Step Master,2025-12-26
2408,Early Bird,2025-06-04
1199,Marathoner,2025-01-03
1516,Early Bird,2025-11-19
1388,Posture Pro,2025-03-24
2225,Weekend Warrior,2025-08-27
2238,Step Master,2025-05-21
2243,Posture Pro,2025-10-01
1436,Weekend Warrior,2025-01-22
1110,Consistency King,2025-05-28
1394,Early Bird,2025-06-08
1950,Step Master,2025-05-13
1347,Early Bird,2025-11-28
1463,Step Master,2025-08-31
1448,Early Bird,2025-05-19
1051,Early Bird,2025-10-02
1628,Step Master,2025-08-26
2119,Posture Pro,2025-04-04
1473,Early Bird,2025-09-09
1890,Consistency King,2025-04-27
1266,Early Bird,2025-07-31
1266,Marathoner,2025-09-22
1985,Consistency King,2025-08-14
2098,Marathoner,2025-10-31
2468,Marathoner,2025-06-28
2201,Early Bird,2025-05-17
1661,Posture Pro,2025-10-14
1568,Consistency King,2025-01-06
2077,Consistency King,2025-04-15
2176,Night Owl,2025-07-15
1057,Weekend Warrior,2025-08-17
1183,Posture Pro,2025-01-22
1979,Step Master,2025-01-18
1207,Marathoner,2025-02-10
1308,Marathoner,
2290,Early Bird,2025-09-29
1945,Early Bird,2025-01-16
2408,Night Owl,2025-10-27
1947,Consistency King,2025-09-04
2016,Consistency King,2025-05-21
1614,Posture Pro,2025-07-26
2116,Early Bird,2025-03-24
1789,Early Bird,2025-04-06
2009,Posture Pro,2025-09-06
1801,Marathoner,2025-06-04
1929,Posture Pro,2025-09-20
2048,Posture Pro,2025-03-06
1428,Night Owl,2025-01-02
1656,Weekend Warrior,2025-02-27
2149,Step Master,2025-01-22
1496,Weekend Warrior,2025-02-17
1077,Consistency King,2025-05-23
2322,Marathoner,2025-02-28
2227,Posture Pro,2025-07-23
2086,Step Master,2025-10-08
2489,Consistency King,2025-07-05
1491,Weekend Warrior,2025-02-20
1754,Night Owl,2025-03-31
1776,Marathoner,2025-06-16
1073,Night Owl,2025-07-14
1621,Posture Pro,2025-07-10
2354,Night Owl,2025-12-10
1831,Marathoner,2025-09-21
2232,Posture Pro,2025-07-07
2250,Weekend Warrior,2025-11-05
1688,Step Master,2025-11-11
1081,Early Bird,2025-12-02
1027,Consistency King,2025-05-05
1725,Weekend Warrior,2025-10-10
1710,Posture Pro,2025-09-20
1070,Posture Pro,2025-06-09
2275,Weekend Warrior,2025-08-11
1971,Early Bird,2025-08-07
1593,Consistency King,2025-11-06
2367,Weekend Warrior,2025-05-15
1795,Weekend Warrior,2025-04-22
2228,Step Master,2025-11-30
2143,Step Master,2025-08-02
1022,Step Master,2025-05-10
2105,Consistency King,2025-03-21
1097,Night Owl,2025-07-10
1511,Marathoner,2025-06-14
1795,Consistency King,2025-02-14
2145,Step Master,2025-07-21
1892,Night Owl,2025-09-04
2072,Early Bird,2025-07-21
1978,Posture Pro,2025-09-10
1141,Weekend Warrior,2025-12-27
1478,Marathoner,2025-03-12
2479,Posture Pro,2025-06-26
1838,Weekend Warrior,2025-11-20
2480,Weekend Warrior,2025-10-28
1026,Posture Pro,2025-08-14
1400,Step Master,2025-05-17
1922,Night Owl,2025-03-13
1931,Step Master,2025-09-11
1756,Posture Pro,2025-01-23
2084,Early Bird,2025-05-03
1039,Early Bird,2025-09-27
2314,Weekend Warrior,2025-07-01
1027,Marathoner,2025-04-30
2494,Step Master,2025-07-07
1020,Marathoner,2025-08-02
1606,Step Master,2025-08-05
1862,Step Master,2025-12-29
2154,Night Owl,2025-10-14
2212,Step Master,2025-06-22
1600,Marathoner,
1670,Posture Pro,2025-03-08
2458,Marathoner,2025-01-25
1486,Posture Pro,2025-04-11
1244,Marathoner,2025-01-19
1065,Consistency King,2025-01-18
1484,Weekend Warrior,2025-02-22
2143,Marathoner,2025-11-17
1699,Marathoner,2025-11-09
1916,Step Master,2025-03-14
1989,Step Master,2025-06-03
1001,Posture Pro,2025-04-18
1958,Posture Pro,2025-02-18
1998,Night Owl,2025-01-16
1335,Marathoner,
1276,Posture Pro,2025-07-03
1436,Early Bird,2025-07-17
1721,Posture Pro,2025-02-03
2356,Night Owl,2025-07-29
2258,Weekend Warrior,2025-08-29
1196,Posture Pro,2025-02-16
2499,Consistency King,2025-01-06
2225,Posture Pro,2025-02-20
1750,Weekend Warrior,2025-03-07
2081,Posture Pro,2025-05-31
1683,Weekend Warrior,2025-03-01
1807,Early Bird,2025-06-06
1198,Consistency King,2025-03-02
2440,Marathoner,
1061,Early Bird,2025-02-05
1698,Early Bird,2025-11-14
2357,Early Bird,2025-10-10
1981,Early Bird,2025-06-27
2049,Posture Pro,2025-09-19
2475,Early Bird,2025-01-08
1811,Night Owl,2025-11-22
1719,Night Owl,2025-07-30
1643,Step Master,2025-01-10
1384,Early Bird,2025-09-26
2140,Consistency King,2025-06-19
1184,Night Owl,2025-02-01
1660,Weekend Warrior,2025-03-28
1555,Consistency King,2025-02-20
1935,Night Owl,2025-08-13
1669,Night Owl,2025-02-17
2004,Night Owl,2025-05-04
1665,Night Owl,2025-01-26
1174,Marathoner,2025-07-19
1422,Step Master,2025-08-30
1654,Step Master,2025-09-09
1388,Marathoner,
2374,Step Master,2025-06-20
1389,Posture Pro,2025-09-09
1894,Night Owl,2025-05-26
2416,Weekend Warrior,2025-11-06
1003,Consistency King,2025-12-08
2284,Night Owl,2025-05-14
1317,Step Master,2025-09-26
2325,Marathoner,2025-07-08
1473,Early Bird,2025-08-15
1973,Weekend Warrior,2025-05-15
1275,Posture Pro,2025-08-31
1966,Posture Pro,2025-02-19
1528,Early Bird,2025-09-14
2459,Night Owl,2025-12-15
1351,Posture Pro,2025-10-17
1524,Posture Pro,2025-03-23
2206,Step Master,2025-04-08
1746,Early Bird,2025-12-30
1660,Consistency King,2025-10-22
2060,Early Bird,2025-08-27
1185,Early Bird,2025-08-03
1371,Weekend Warrior,2025-11-26
1759,Step Master,2025-09-11
2446,Weekend Warrior,2025-04-20
2292,Consistency King,2025-04-04
1346,Posture Pro,2025-03-29
1864,Consistency King,2025-05-26
1726,Night Owl,2025-04-13
1422,Night Owl,2025-05-12
2129,Posture Pro,2025-08-03
2321,Marathoner,2025-03-25
2360,Weekend Warrior,2025-06-15
1955,Early Bird,2025-11-20
1835,Early Bird,2025-10-29
1800,Posture Pro,2025-08-21
2210,Step Master,2025-05-21
1997,Weekend Warrior,2025-08-27
1076,Posture Pro,2025-06-06
2373,Night Owl,2025-12-05
2201,Weekend Warrior,2025-04-29
1692,Weekend Warrior,2025-01-24
1745,Posture Pro,2025-10-16
2114,Posture Pro,2025-03-24
1373,Early Bird,2025-04-12
2206,Early Bird,2025-02-18
2143,Early Bird,2025-05-23
1187,Posture Pro,2025-10-09
1202,Marathoner,
1089,Marathoner,2025-04-16
1568,Step Master,2025-08-17
2233,Night Owl,2025-08-02
2157,Posture Pro,2025-07-13
1643,Consistency King,2025-05-15
2321,Marathoner,2025-12-05
1058,Consistency King,2025-06-15
1976,Weekend Warrior,2025-12-02
2210,Posture Pro,2025-05-14
2145,Night Owl,2025-06-18
1811,Posture Pro,2025-11-24
2076,Marathoner,2025-03-11
2047,Consistency King,2025-09-16
1300,Night Owl,2025-02-25
1294,Weekend Warrior,2025-10-01
1538,Night Owl,2025-03-10
2468,Weekend Warrior,2025-09-01
2328,Consistency King,2025-04-10
2369,Posture Pro,2025-11-24
1253,Consistency King,2025-11-12
2033,Early Bird,2025-01-12
2336,Early Bird,2025-09-07
1856,Early Bird,2025-04-14
1632,Step Master,2025-01-29
1307,Step Master,2025-02-03
1447,Early Bird,2025-03-12
1212,Posture Pro,2025-10-13
1453,Early Bird,2025-05-08
1630,Posture Pro,2025-07-03
2352,Marathoner,
1513,Marathoner,2025-05-09
1864,Posture Pro,2025-10-13
2281,Consistency King,2025-03-30
1848,Marathoner,2025-07-13
1229,Step Master,2025-10-16
1554,Marathoner,2025-07-05
2258,Night Owl,2025-06-07
2267,Posture Pro,2025-02-16
1584,Posture Pro,2025-03-17
2309,Step Master,2025-10-08
2053,Step Master,2025-01-15
1908,Consistency King,2025-03-16
2119,Early Bird,2025-11-11
1570,Step Master,2025-08-15
2452,Marathoner,2025-03-27
1708,Early Bird,2025-01-28
1726,Consistency King,2025-08-31
1872,Weekend Warrior,2025-02-06
2430,Posture Pro,2025-07-05
1792,Step Master,2025-06-29
1115,Early Bird,2025-08-17
1726,Night Owl,2025-08-29
2477,Night Owl,2025-12-17
2140,Marathoner,2025-12-25
1439,Weekend Warrior,2025-03-11
1033,Posture Pro,2025-02-21
1681,Night Owl,2025-01-16
1242,Marathoner,2025-08-11
1478,Posture Pro,2025-08-02
2147,Step Master,2025-06-14
1321,Early Bird,2025-09-08
1713,Early Bird,2025-08-16
2491,Early Bird,2025-02-10
1569,Marathoner,2025-10-13
2383,Weekend Warrior,2025-10-30
2201,Weekend Warrior,2025-08-29
1907,Step Master,2025-05-19
1446,Posture Pro,2025-11-15
1082,Posture Pro,2025-06-19
2419,Marathoner,2025-08-30
1468,Posture Pro,2025-03-26
1159,Consistency King,2025-01-06
1598,Consistency King,2025-08-10
1740,Weekend Warrior,2025-04-16
1616,Marathoner,2025-03-20
1581,Early Bird,2025-10-22
1946,Posture Pro,2025-06-19
2044,Early Bird,2025-03-21
1026,Weekend Warrior,2025-10-30
1983,Posture Pro,2025-09-20
1710,Step Master,2025-10-03
1123,Marathoner,
1250,Weekend Warrior,2025-07-09
2362,Step Master,2025-05-18
2460,Step Master,2025-07-06
1643,Marathoner,2025-02-24
1992,Early Bird,2025-11-20
2011,Early Bird,2025-02-16
1630,Posture Pro,2025-10-17
1469,Posture Pro,2025-06-24
1293,Night Owl,2025-11-17
1538,Posture Pro,2025-10-27
1745,Step Master,2025-08-24
2471,Posture Pro,2025-08-15
1637,Early Bird,2025-11-04
1293,Step Master,2025-02-01
1324,Consistency King,2025-12-18
2461,Step Master,2025-01-11
1992,Weekend Warrior,2025-09-30
2255,Posture Pro,2025-11-13
1685,Weekend Warrior,2025-07-24
1174,Night Owl,2025-03-14
2061,Early Bird,2025-03-28
2202,Night Owl,2025-08-20
2458,Step Master,2025-05-11
1597,Night Owl,2025-07-26
1128,Weekend Warrior,2025-10-18
1513,Marathoner,
2256,Weekend Warrior,2025-10-25
1986,Step Master,2025-03-11
1794,Step Master,2025-01-07
1738,Step Master,2025-11-03
2134,Marathoner,
1327,Marathoner,2025-08-29
2164,Early Bird,2025-08-25
1182,Marathoner,2025-09-05
1410,Posture Pro,2025-11-01
2230,Marathoner,2025-11-13
1746,Marathoner,2025-02-15
1828,Weekend Warrior,2025-04-20
1362,Consistency King,2025-05-23
1821,Weekend Warrior,2025-03-02
1784,Early Bird,2025-08-01
2475,Step Master,2025-04-10
1799,Consistency King,2025-06-19
1097,Marathoner,2025-09-06
1631,Consistency King,2025-09-19
2473,Step Master,2025-12-01
1857,Posture Pro,2025-03-10
2489,Marathoner,
1402,Night Owl,2025-09-14
1592,Marathoner,
1927,Early Bird,2025-02-26
1331,Posture Pro,2025-06-05
1389,Consistency King,2025-12-28
2259,Early Bird,2025-08-15
2274,Consistency King,2025-09-26
1308,Step Master,2025-03-05
2049,Posture Pro,2025-09-21
1821,Night Owl,2025-11-26
2078,Marathoner,
1986,Weekend Warrior,2025-03-24
1322,Early Bird,2025-10-22
1651,Marathoner,2025-05-02
1173,Posture Pro,2025-09-29
1673,Consistency King,2025-10-26
2151,Step Master,2025-02-25
2078,Night Owl,2025-08-25
2045,Marathoner,2025-10-02
2331,Posture Pro,2025-12-27
1182,Marathoner,2025-02-19
2111,Consistency King,2025-12-10
2031,Early Bird,2025-05-04
1071,Consistency King,2025-05-11
2244,Weekend Warrior,2025-07-01
1607,Early Bird,2025-02-28
2181,Early Bird,2025-07-21
1426,Consistency King,2025-03-24
1329,Consistency King,2025-09-19
1101,Early Bird,2025-09-26
1834,Marathoner,2025-04-06
2449,Step Master,2025-08-12
1233,Early Bird,2025-01-05
1581,Early Bird,2025-08-11
1819,Marathoner,2025-10-27
2469,Night Owl,2025-04-21
1234,Consistency King,2025-01-14
1239,Weekend Warrior,2025-01-12
1008,Posture Pro,2025-05-29
1460,Weekend Warrior,2025-05-20
1029,Marathoner,2025-04-20
1571,Posture Pro,2025-04-28
1491,Weekend Warrior,2025-12-17
2042,Marathoner,
1249,Posture Pro,2025-07-07
2057,Consistency King,2025-03-30
1605,Early Bird,2025-11-20
1854,Weekend Warrior,2025-08-04
1702,Posture Pro,2025-07-13
1140,Posture Pro,2025-09-13
1042,Posture Pro,2025-07-23
1517,Step Master,2025-09-11
1539,Night Owl,2025-06-10
1292,Posture Pro,2025-03-19
1313,Step Master,2025-08-21
1738,Weekend Warrior,2025-03-30
1355,Early Bird,2025-07-04
2194,Weekend Warrior,2025-05-05
2275,Night Owl,2025-05-24
1468,Weekend Warrior,2025-04-26
2133,Posture Pro,2025-02-14
1328,Consistency King,2025-04-26
1613,Early Bird,2025-11-09
1527,Consistency King,2025-06-05
1850,Night Owl,2025-02-06
1392,Early Bird,2025-04-17
2220,Night Owl,2025-02-19
2338,Step Master,2025-09-30
1674,Consistency King,2025-11-29
1281,Night Owl,2025-09-26
1705,Step Master,2025-02-14
1389,Weekend Warrior,2025-09-11
1343,Weekend Warrior,2025-07-22
2363,Night Owl,2025-06-12
2229,Night Owl,2025-12-29
1533,Night Owl,2025-03-26
1275,Marathoner,
1783,Consistency King,2025-10-07
1254,Posture Pro,2025-11-05
1275,Night Owl,2025-06-30
2042,Consistency King,2025-01-13
2027,Early Bird,2025-06-11
1517,Posture Pro,2025-04-04
1853,Step Master,2025-08-26
1628,Weekend Warrior,2025-11-14
1011,Marathoner,2025-05-07
2248,Posture Pro,2025-02-09
1142,Weekend Warrior,2025-11-22
2289,Posture Pro,2025-04-11
1467,Consistency King,2025-07-01
1088,Step Master,2025-04-16
2248,Step Master,2025-08-12
2362,Weekend Warrior,2025-06-26
2059,Early Bird,2025-09-01
2167,Night Owl,2025-10-29
1127,Weekend Warrior,2025-06-14
1930,Marathoner,2025-06-16
1482,Weekend Warrior,2025-04-30
1945,Posture Pro,2025-06-26
1668,Night Owl,2025-11-03
1713,Step Master,2025-12-25
1403,Step Master,2025-06-22
1657,Step Master,2025-05-01
1644,Step Master,2025-03-11
1156,Step Master,2025-10-02
2356,Night Owl,2025-04-14
1456,Weekend Warrior,2025-09-25
1227,Marathoner,2025-03-19
2315,Early Bird,2025-06-21
1580,Consistency King,2025-09-06
1677,Weekend Warrior,2025-05-14
2304,Step Master,2025-07-18
2343,Weekend Warrior,2025-01-02
2070,Consistency King,2025-10-23
2012,Marathoner,2025-07-07
1376,Early Bird,2025-03-25
2249,Early Bird,2025-03-22
1450,Marathoner,
1900,Consistency King,2025-05-26
1694,Step Master,2025-01-07
2460,Consistency King,2025-03-03
2494,Early Bird,2025-05-01
1319,Weekend Warrior,2025-05-10
1171,Weekend Warrior,2025-10-02
1226,Consistency King,2025-01-10
1236,Night Owl,2025-04-28
2382,Weekend Warrior,2025-08-01
1431,Posture Pro,2025-03-25
1497,Marathoner,2025-09-11
2207,Early Bird,2025-04-05
1043,Marathoner,
1926,Early Bird,2025-01-02
1812,Step Master,2025-10-05
2167,Posture Pro,2025-10-20
2422,Weekend Warrior,2025-10-09
1563,Step Master,2025-10-29
1009,Marathoner,
1398,Early Bird,2025-03-24
1121,Marathoner,2025-03-21
2479,Early Bird,2025-04-27
2203,Marathoner,2025-09-24
1895,Night Owl,2025-12-04
1987,Posture Pro,2025-02-18
1513,Marathoner,2025-05-20
2342,Early Bird,2025-08-03
2482,Weekend Warrior,2025-02-26
1177,Step Master,2025-06-14
1569,Early Bird,2025-12-31
2332,Night Owl,2025-05-11
2223,Marathoner,2025-01-11
2387,Step Master,2025-05-04
1634,Early Bird,2025-01-18
2073,Night Owl,2025-12-09
2008,Step Master,2025-01-03
1719,Consistency King,2025-12-04
1173,Step Master,2025-06-23
2064,Night Owl,2025-07-02
1438,Early Bird,2025-11-26
2388,Weekend Warrior,2025-03-21
1965,Step Master,2025-06-24
1517,Early Bird,2025-11-02
1585,Consistency King,2025-01-08
1175,Consistency King,2025-02-28
1598,Night Owl,2025-05-04
2237,Night Owl,2025-06-07
1472,Marathoner,2025-07-31
1821,Night Owl,2025-04-28
2352,Marathoner,2025-04-06
2104,Night Owl,2025-10-17
1308,Weekend Warrior,2025-11-13
2273,Marathoner,2025-11-19
1595,Step Master,2025-06-19
2344,Marathoner,2025-08-09
1466,Consistency King,2025-02-03
1650,Posture Pro,2025-06-06
2357,Consistency King,2025-03-04
2376,Weekend Warrior,2025-12-27
2068,Posture Pro,2025-09-30
2292,Early Bird,2025-12-06
1585,Marathoner,2025-07-09
2492,Posture Pro,2025-10-09
1841,Posture Pro,2025-07-16
1413,Step Master,2025-05-02
1756,Weekend Warrior,2025-12-15
2314,Marathoner,2025-05-28
2293,Weekend Warrior,2025-12-02
1886,Marathoner,2025-09-26
2114,Step Master,2025-12-10
1764,Marathoner,2025-03-28
1506,Step Master,2025-11-29
2066,Night Owl,2025-02-26
1664,Night Owl,2025-02-06
1078,Weekend Warrior,2025-04-30
1133,Consistency King,2025-10-11
1505,Night Owl,2025-04-15
1772,Step Master,2025-08-08
1123,Marathoner,
2292,Night Owl,2025-12-13
1127,Posture Pro,2025-09-09
1374,Weekend Warrior,2025-08-22
1562,Weekend Warrior,2025-10-30
1613,Step Master,2025-03-05
1088,Posture Pro,2025-04-30
1029,Posture Pro,2025-07-24
1241,Step Master,2025-01-22
2063,Marathoner,2025-09-04
1597,Weekend Warrior,2025-01-29
2370,Posture Pro,2025-05-16
1709,Posture Pro,2025-03-04
1186,Marathoner,2025-09-11
1558,Night Owl,2025-02-23
1846,Posture Pro,2025-05-14
1221,Posture Pro,2025-08-03
1525,Weekend Warrior,2025-09-27
1877,Step Master,2025-10-16
1446,Step Master,2025-08-03
1163,Night Owl,2025-05-29
2464,Marathoner,2025-09-23
1050,Consistency King,2025-12-26
1704,Early Bird,2025-12-27
1063,Night Owl,2025-06-01
2400,Posture Pro,2025-04-27
1927,Early Bird,2025-04-16
2249,Marathoner,2025-03-17
1178,Early Bird,2025-02-26
1724,Early Bird,2025-02-23
1469,Weekend Warrior,2025-06-02
2403,Consistency King,2025-08-04
1455,Marathoner,2025-01-29
1762,Posture Pro,2025-06-19
1666,Posture Pro,2025-12-03
1053,Marathoner,2025-07-06
2017,Step Master,2025-10-20
1425,Weekend Warrior,2025-07-08
1680,Marathoner,2025-09-28
1055,Consistency King,2025-07-27
1943,Consistency King,2025-03-13
1334,Consistency King,2025-08-26
1836,Consistency King,2025-03-02
1067,Early Bird,2025-01-27
1714,Marathoner,
1153,Early Bird,2025-11-08
1891,Posture Pro,2025-09-12
1461,Early Bird,2025-10-19
1998,Consistency King,2025-12-06
1995,Consistency King,2025-05-05
2061,Consistency King,2025-07-26
2055,Marathoner,2025-11-02
1187,Consistency King,2025-08-29
2074,Posture Pro,2025-06-10
1951,Posture Pro,2025-10-14
1562,Early Bird,2025-08-11
2018,Early Bird,2025-09-13
2039,Posture Pro,2025-08-14
1887,Night Owl,2025-06-21
2352,Consistency King,2025-10-20
1911,Posture Pro,2025-06-29
1867,Marathoner,
1764,Consistency King,2025-04-11
1190,Early Bird,2025-09-27
1189,Weekend Warrior,2025-09-18
2490,Posture Pro,2025-10-24
2297,Night Owl,2025-01-02
2290,Night Owl,2025-09-05
2065,Weekend Warrior,2025-04-24
2457,Weekend Warrior,2025-06-01
1914,Weekend Warrior,2025-12-08
1202,Weekend Warrior,2025-06-07
1323,Marathoner,2025-03-30
1272,Posture Pro,2025-04-12
1855,Step Master,2025-02-19
2072,Step Master,2025-08-31
1005,Night Owl,2025-06-07
2078,Posture Pro,2025-03-22
1652,Consistency King,2025-12-27
1061,Night Owl,2025-01-11
2319,Consistency King,2025-06-15
1841,Early Bird,2025-03-22
1794,Early Bird,2025-06-24
1213,Night Owl,2025-02-24
1239,Early Bird,2025-04-07
1593,Marathoner,2025-05-26
1199,Consistency King,2025-08-08
1727,Early Bird,2025-09-29
1772,Early Bird,2025-10-18
2108,Marathoner,
2425,Night Owl,2025-03-11
1414,Night Owl,2025-08-01
1045,Early Bird,2025-01-19
1136,Step Master,2025-10-15
1113,Night Owl,2025-06-07
1916,Marathoner,
1303,Consistency King,2025-08-07
1396,Marathoner,2025-02-05
2366,Weekend Warrior,2025-02-17
2055,Marathoner,2025-01-21
2155,Night Owl,2025-05-11
1829,Weekend Warrior,2025-11-14
1968,Consistency King,2025-05-03
1597,Night Owl,2025-06-14
1149,Night Owl,2025-04-02
1444,Marathoner,2025-11-07
2071,Marathoner,2025-11-02
1164,Early Bird,2025-03-02
1175,Posture Pro,2025-09-17
1962,Early Bird,2025-07-27
2135,Consistency King,2025-12-22
1523,Night Owl,2025-01-07
2286,Posture Pro,2025-07-27
1896,Early Bird,2025-07-23
1126,Night Owl,2025-05-21
1593,Weekend Warrior,2025-02-09
1929,Step Master,2025-04-14
1644,Step Master,2025-08-19
1299,Posture Pro,2025-09-14
2314,Step Master,2025-01-20
1995,Night Owl,2025-08-16
1039,Posture Pro,2025-11-13
2254,Step Master,2025-12-06
2483,Weekend Warrior,2025-05-23
1686,Weekend Warrior,2025-12-28
1867,Marathoner,2025-12-22
1834,Early Bird,2025-04-20
1638,Step Master,2025-09-14
1967,Consistency King,2025-04-22
1981,Consistency King,2025-03-07
1240,Step Master,2025-09-11
2220,Early Bird,2025-07-04
1441,Posture Pro,2025-09-15
1208,Posture Pro,2025-02-27
1281,Night Owl,2025-07-03
1592,Posture Pro,2025-02-05
2101,Step Master,2025-02-23
1563,Early Bird,2025-02-19
1664,Early Bird,2025-02-23
1568,Early Bird,2025-09-18
2270,Night Owl,2025-12-10
1400,Posture Pro,2025-05-18
2203,Weekend Warrior,2025-11-28
2172,Posture Pro,2025-09-22
2056,Weekend Warrior,2025-11-15
1374,Posture Pro,2025-02-20
1809,Night Owl,2025-05-01
1988,Early Bird,2025-01-20
2088,Consistency King,2025-03-27
1542,Early Bird,2025-09-01
2054,Consistency King,2025-02-03
1783,Step Master,2025-07-07
1563,Marathoner,
1857,Step Master,2025-03-03
2346,Posture Pro,2025-02-21
1225,Weekend Warrior,2025-10-13
1603,Marathoner,2025-02-22
1434,Night Owl,2025-09-29
1932,Early Bird,2025-10-16
2237,Weekend Warrior,2025-10-21
2330,Marathoner,2025-09-28
1850,Step Master,2025-05-15
1542,Step Master,2025-04-19
1304,Night Owl,2025-10-10
1758,Consistency King,2025-01-08
1899,Early Bird,2025-07-03
2254,Night Owl,2025-06-10
1654,Early Bird,2025-03-30
1083,Early Bird,2025-05-15
1605,Early Bird,2025-11-14
2221,Weekend Warrior,2025-11-10
2169,Marathoner,2025-07-07
1096,Marathoner,
2058,Posture Pro,2025-07-17
1524,Step Master,2025-08-09
1861,Weekend Warrior,2025-04-13
1302,Consistency King,2025-11-08
2229,Early Bird,2025-12-16
1167,Marathoner,2025-12-27
1041,Marathoner,2025-07-23
1005,Consistency King,2025-03-17
1556,Posture Pro,2025-06-28
2260,Weekend Warrior,2025-11-16
2256,Weekend Warrior,2025-03-13
2131,Consistency King,2025-08-16
1060,Weekend Warrior,2025-12-03
1971,Night Owl,2025-10-05
2140,Posture Pro,2025-07-15
1659,Consistency King,2025-02-25
1867,Posture Pro,2025-11-03
1540,Early Bird,2025-02-27
2373,Marathoner,2025-04-05
2133,Marathoner,2025-11-02
1425,Weekend Warrior,2025-03-04
1564,Posture Pro,2025-10-28
1060,Marathoner,
1059,Weekend Warrior,2025-11-15
2107,Early Bird,2025-10-30
1899,Early Bird,2025-08-09
1485,Early Bird,2025-06-30
1272,Night Owl,2025-12-16
1342,Early Bird,2025-08-12
2056,Weekend Warrior,2025-12-08
1293,Night Owl,2025-05-19
1647,Step Master,2025-09-09
1460,Consistency King,2025-01-29
1047,Step Master,2025-01-24
2262,Consistency King,2025-12-19
1596,Consistency King,2025-07-07
1892,Weekend Warrior,2025-12-23
1998,Consistency King,2025-07-17
1294,Step Master,2025-10-06
1134,Early Bird,2025-05-07
1820,Marathoner,2025-11-13
2352,Posture Pro,2025-05-04
1406,Early Bird,2025-02-20
2310,Night Owl,2025-10-26
1243,Weekend Warrior,2025-12-04
1003,Early Bird,2025-07-02
1416,Early Bird,2025-05-05
1823,Early Bird,2025-04-01
1662,Step Master,2025-07-22
1537,Step Master,2025-05-14
1751,Posture Pro,2025-01-21
1581,Weekend Warrior,2025-01-04
1732,Early Bird,2025-12-01
2009,Marathoner,
1733,Night Owl,2025-09-14
1757,Marathoner,2025-06-01
1760,Night Owl,2025-12-25
1017,Posture Pro,2025-06-11
2495,Step Master,2025-05-11
2270,Weekend Warrior,2025-11-19
1410,Consistency King,2025-11-04
1610,Consistency King,2025-08-21
2086,Step Master,2025-10-04
1833,Weekend Warrior,2025-06-08
1577,Weekend Warrior,2025-08-11
2368,Posture Pro,2025-09-18
2045,Marathoner,2025-04-06
1383,Early Bird,2025-08-31
1919,Weekend Warrior,2025-01-08
2192,Posture Pro,2025-02-04
1149,Marathoner,2025-11-07
1222,Step Master,2025-06-15
1389,Posture Pro,2025-08-05
1282,Weekend Warrior,2025-01-07
1082,Marathoner,2025-04-26
2148,Weekend Warrior,2025-01-18
2219,Marathoner,2025-01-03
1879,Posture Pro,2025-05-01
1936,Marathoner,
1928,Weekend Warrior,2025-04-17
1269,Consistency King,2025-01-03
2103,Weekend Warrior,2025-12-05
1038,Posture Pro,2025-10-01
2021,Early Bird,2025-03-13
1745,Consistency King,2025-02-24
1743,Marathoner,2025-12-13
1468,Early Bird,2025-06-03
2062,Night Owl,2025-04-18
1526,Consistency King,2025-01-22
2169,Night Owl,2025-09-22
2335,Marathoner,2025-12-14
2054,Weekend Warrior,2025-01-12
1675,Marathoner,2025-03-10
2360,Early Bird,2025-10-16
1177,Marathoner,2025-07-04
2464,Step Master,2025-11-28
1332,Marathoner,2025-11-16
1760,Early Bird,2025-08-26
1108,Weekend Warrior,2025-03-24
1215,Marathoner,
2350,Step Master,2025-01-21
1007,Night Owl,2025-10-28
1356,Step Master,2025-01-08
1277,Weekend Warrior,2025-09-21
2331,Posture Pro,2025-11-26
1078,Posture Pro,2025-09-14
2278,Consistency King,2025-09-05
1370,Weekend Warrior,2025-08-13
1234,Night Owl,2025-12-17
1176,Consistency King,2025-02-27
1552,Night Owl,2025-01-01
1287,Night Owl,2025-11-24
1326,Weekend Warrior,2025-03-07
2119,Consistency King,2025-06-02
1307,Consistency King,2025-12-07
1897,Marathoner,2025-04-25
1887,Step Master,2025-03-28
1861,Early Bird,2025-06-01
2247,Posture Pro,2025-06-03
1267,Marathoner,2025-12-07
2414,Marathoner,
1416,Early Bird,2025-11-10
1553,Posture Pro,2025-08-12
2196,Night Owl,2025-10-16
1599,Night Owl,2025-08-12
1213,Marathoner,
1999,Marathoner,2025-08-16
2125,Early Bird,2025-08-19
1517,Marathoner,2025-05-21
1204,Weekend Warrior,2025-05-06
2292,Weekend Warrior,2025-08-04
1075,Weekend Warrior,2025-10-06
1146,Weekend Warrior,2025-11-05
1887,Early Bird,2025-12-04
2432,Weekend Warrior,2025-05-17
1338,Posture Pro,2025-03-17
1273,Night Owl,2025-05-22
1483,Posture Pro,2025-12-02
1094,Night Owl,2025-03-30
1325,Posture Pro,2025-12-18
2463,Weekend Warrior,2025-11-11
2047,Night Owl,2025-08-23
1188,Consistency King,2025-06-10
2136,Night Owl,2025-06-14
2358,Step Master,2025-03-26
1835,Early Bird,2025-04-29
1275,Consistency King,2025-07-03
1239,Consistency King,2025-02-20
1631,Step Master,2025-10-22
1754,Weekend Warrior,2025-04-27
1608,Night Owl,2025-03-06
1012,Marathoner,2025-04-15
1106,Marathoner,2025-11-09
1770,Posture Pro,2025-07-05
1993,Night Owl,2025-02-13
