UserID,Avg DailySteps,Avg ActiveMinutes,Avg ExerciseMinutes,Avg Calories Burned
1758,7985,22,28,2058
1222,11037,86,18,2692
2251,7692,36,14,2994
1225,5080,31,20,1828
1657,11935,80,34,1975
1666,7457,16,18,2284
2419,7474,42,26,1651
2255,9556,83,27,2815
1657,11935,80,34,1975
2100,9733,62,44,1709
1089,3855,24,55,1754
1852,5926,58,18,2224
2215,4062,59,49,2327
1384,5794,65,17,2759
1020,5937,49,23,2449
1943,6475,60,27,2019
1734,7272,33,7,2492
2163,9927,61,40,2398
1813,7643,32,59,2275
1639,8558,63,5,3128
2298,6570,33,16,2326
1805,10501,79,40,2824
1739,10728,50,26,2136
1123,10585,52,54,1674
2038,3226,43,10,2304
1421,4642,88,38,2151
1063,6871,62,25,2261
1272,6779,70,1,3056
1415,11831,43,55,2391
2162,5722,40,46,2814
1205,10364,83,30,2851
2115,6414,88,50,2298
1820,6140,67,26,2043
1406,8178,30,41,1713
1761,4308,55,0,2217
1160,9143,16,52,2033
2012,11419,54,20,2568
1526,4370,71,35,2148
2395,7628,18,38,2582
1200,4266,40,46,2119
1425,9460,37,7,2538
1536,5374,36,12,2345
1655,5607,31,24,1855
1358,6866,85,16,2476
2232,10549,67,29,3059
1168,7108,50,32,3119
1469,10283,90,39,2098
2499,3483,28,23,1911
2094,5999,90,23,3084
2458,3129,58,52,3102
1678,7555,87,45,2997
1907,9770,61,19,2195
2065,9156,36,52,2183
1155,3274,19,45,2815
1736,10593,38,42,2244
1820,6140,67,26,2043
1778,6136,39,10,3170
2107,11243,80,33,3139
1858,3333,16,56,2186
2414,6700,79,31,2235
2087,6657,85,5,2997
1402,4015,48,31,2123
1535,8898,15,18,3044
1370,11120,31,44,1726
1480,3268,70,28,2220
2443,11198,37,50,2509
2090,5227,63,4,1997
1494,3721,58,24,2391
1706,10677,72,56,2474
2097,6594,62,13,1970
2445,6682,57,47,2644
1762,4439,49,40,1642
1440,5276,19,32,2136
1427,7969,86,8,1862
2456,6757,77,13,2906
1282,3210,56,14,2805
1520,7757,18,21,3118
2098,9280,84,13,2305
1405,6289,45,21,2443
1823,4200,89,15,1856
1169,11862,59,42,2325
2023,8525,27,50,1853
2001,3702,87,59,3126
1272,6779,70,1,3056
1575,6520,73,27,2973
1924,3382,35,59,1854
2080,10611,44,8,2195
1660,3397,63,33,2110
1247,9247,22,50,2063
2372,6454,23,11,2876
1813,7643,32,59,2275
2462,11947,80,28,2331
1381,4812,56,0,1713
1868,7908,40,18,2651
1409,10860,81,56,2970
1986,9176,32,54,2903
2292,7344,62,17,2050
2245,7391,80,50,3086
1707,5098,35,59,2275
1298,8368,35,59,1704
1010,5335,70,55,3092
1058,11158,34,12,1690
2218,11994,32,32,1948
1122,5308,41,26,3057
1349,9262,39,51,3013
2097,6594,62,13,1970
2150,9352,67,19,2376
1968,5331,50,20,2766
1601,5650,38,17,2431
2035,4664,62,55,3091
1483,8040,37,31,2806
1977,11920,31,16,2896
2153,7398,77,56,2012
1479,10223,60,27,1963
2038,3226,43,10,2304
2418,9407,27,47,2682
2041,7018,25,35,1878
1459,6769,79,57,1764
2096,9967,80,12,2082
1938,9845,78,53,1891
1171,9717,15,39,2740
1715,4242,71,31,1683
1836,10364,18,24,3068
1651,5120,32,17,2107
1836,10364,18,24,3068
1448,7101,84,60,3171
1569,6141,89,50,2188
1574,10017,65,32,2852
1076,7158,20,40,2527
1862,4281,67,56,2699
1603,5489,62,9,2832
2354,8963,88,50,2553
1776,5159,62,41,2676
2118,11344,71,57,2063
1909,5782,53,25,2771
2482,4419,35,21,2237
1212,11411,84,9,2273
1954,6601,64,14,1779
2125,6744,41,42,2874
1839,4720,65,16,1619
2080,10611,44,8,2195
1645,7579,42,50,2178
1508,5047,31,15,2629
1298,8368,35,59,1704
1344,6327,70,15,3071
2078,8984,88,51,2997
1312,10828,58,33,1735
2146,7340,15,43,3124
2240,4191,26,36,2990
1830,9661,56,41,1832
1601,5650,38,17,2431
1658,8396,49,47,2672
2050,9712,60,54,3110
1655,5607,31,24,1855
1002,4526,70,32,1698
1243,7973,36,46,2637
1056,6592,80,46,2390
2212,10012,50,27,2680
2478,5294,85,10,2045
2089,11877,60,7,1730
2058,8203,32,13,2811
1818,5525,81,36,1801
1997,8405,71,41,2103
1008,5321,90,7,2812
1237,11192,60,44,2378
1433,3594,24,4,2817
1311,4313,40,1,2185
2500,3994,23,20,2019
1714,10327,24,23,1884
2130,8700,15,18,2347
1779,8225,53,12,2317
1251,8427,32,20,3112
1157,4982,24,51,2618
1144,3711,71,56,1611
2373,6400,90,26,3125
1234,3572,25,6,3169
2109,8297,75,6,1994
2416,10614,50,32,3102
1902,11719,84,18,1656
1283,3837,81,24,2885
1212,11411,84,9,2273
1969,4359,29,23,2580
2177,9646,31,47,3179
1204,4823,65,55,2165
2009,8594,37,52,2163
1181,3726,79,41,1678
1212,11411,84,9,2273
1936,4494,27,32,2227
2352,10586,28,14,2153
2035,4664,62,55,3091
1814,4932,29,59,3195
1131,3705,16,40,2053
1551,9221,89,57,1642
2189,7691,74,32,3071
2445,6682,57,47,2644
1453,7802,20,5,1867
2463,6591,48,39,1704
1644,7391,50,10,2731
1290,10278,81,12,2369
2291,3203,69,1,2554
1262,6296,32,26,2560
1818,5525,81,36,1801
1822,8918,58,16,1611
1047,6039,61,34,2109
1708,6172,52,60,2501
2398,4667,83,46,2143
2091,10784,35,9,2121
2003,9539,27,44,1941
2153,7398,77,56,2012
1417,8613,55,35,2492
1470,11472,76,0,2440
1065,6001,75,8,1983
1153,6766,76,34,1738
1464,8023,71,43,1669
1050,4506,22,10,2457
2109,8297,75,6,1994
2406,10011,24,30,2489
1629,3462,32,12,2202
1775,5119,28,46,2683
2091,10784,35,9,2121
1821,11524,67,26,2872
2370,5508,45,46,3020
1378,4152,58,57,2883
1459,6769,79,57,1764
1949,8246,83,4,2384
1055,9934,69,6,2809
2389,10713,39,7,2272
1275,8413,77,60,2137
1702,9555,60,1,2765
1163,3031,40,26,3087
2035,4664,62,55,3091
2217,9830,58,22,2063
1576,8779,57,49,2535
1152,11136,71,55,2505
2220,4268,54,7,2033
1615,9074,81,46,1934
2233,9309,31,19,2104
2396,8288,62,7,1717
1167,4971,52,1,2725
1758,7985,22,28,2058
2245,7391,80,50,3086
1247,9247,22,50,2063
1696,6645,75,24,2903
1881,6613,41,21,1810
1691,7221,53,23,1875
1247,9247,22,50,2063
2043,7323,80,9,3030
1137,9224,15,34,2755
1087,8306,40,1,2837
1350,4961,53,30,3088
1388,10437,84,58,2884
2206,11534,83,46,2549
2124,9301,25,26,2633
2227,5069,53,7,2981
2473,8409,50,42,1940
2449,5986,31,38,3088
1146,9225,18,58,2457
1571,4581,49,53,3028
1866,8286,56,31,1915
1352,3749,32,49,1837
1892,3868,47,9,2678
1836,10364,18,24,3068
1600,11984,69,49,2432
1174,11051,57,1,2282
1897,11377,76,36,2224
2118,11344,71,57,2063
2328,8227,89,4,2596
2419,7474,42,26,1651
1385,11101,60,51,1742
1133,10712,88,30,1945
2235,4589,31,3,2245
2062,10347,17,34,3093
1815,7570,29,19,2937
2245,7391,80,50,3086
2175,4196,19,15,2314
2180,8421,30,0,3134
1403,7802,52,18,2977
1267,8089,86,10,2728
1515,9605,18,48,2636
1394,8850,20,3,2354
1045,5183,56,60,3069
1972,9147,69,27,3010
1509,3317,52,30,2810
2113,11870,83,5,2230
1215,3512,85,25,2471
2341,6812,38,28,1892
2119,11386,77,13,3096
1481,5538,19,23,2678
1568,11066,64,27,1821
1655,5607,31,24,1855
1390,10255,64,18,2983
1533,4536,23,14,2354
2413,7217,27,41,2439
1702,9555,60,1,2765
1844,5998,69,17,3102
1158,6207,78,55,2190
1989,7718,81,53,3082
2239,9674,75,48,2737
1953,4161,81,45,2460
1379,8288,41,44,2380
1954,6601,64,14,1779
1206,11274,18,11,2311
1526,4370,71,35,2148
2493,11449,78,43,2841
1869,9044,46,34,2263
1198,9736,37,26,2574
1518,3987,33,36,2833
1502,11385,59,35,1683
1957,3375,58,15,2199
1698,7229,26,47,1667
1913,11991,33,41,3056
1956,4937,81,45,2805
1234,3572,25,6,3169
1533,4536,23,14,2354
1655,5607,31,24,1855
1287,5985,73,55,1864
2278,5550,47,31,2790
1465,10099,39,32,1698
1253,10848,60,9,3093
2455,3266,89,34,1759
1733,5912,88,19,1887
2174,6482,52,59,3112
2408,3544,25,21,1608
2266,9539,43,52,2724
1193,8874,45,27,3002
1777,11458,47,49,2953
2435,10384,36,5,2128
1451,8149,67,27,2928
1600,11984,69,49,2432
2063,6753,23,13,2595
1574,10017,65,32,2852
2454,11204,62,33,2468
1586,6696,27,31,2869
1490,4187,24,9,1960
1744,7105,54,12,2920
1221,11780,75,32,2160
1358,6866,85,16,2476
2443,11198,37,50,2509
2060,3437,16,43,2428
2322,7076,21,25,2372
2086,5968,23,4,2997
2321,9367,89,6,1622
1959,11590,48,25,1970
1986,9176,32,54,2903
2012,11419,54,20,2568
2098,9280,84,13,2305
1713,7159,33,43,2269
1189,9887,45,13,2170
2403,5987,26,16,1987
1117,8595,65,23,2780
2074,8710,18,8,2043
2369,8594,34,27,2589
1719,6780,81,44,1700
2228,11612,80,15,1862
1648,3073,50,50,1679
1635,9152,48,27,3007
1630,11631,64,19,2901
1024,11516,27,28,2650
1207,11684,68,12,2788
1331,9913,50,53,2926
1161,9239,24,33,2043
2030,10155,63,53,1871
2312,5104,81,23,2730
2472,4107,79,52,1617
2341,6812,38,28,1892
2064,8274,72,58,2540
1392,3371,60,31,2611
1440,5276,19,32,2136
2074,8710,18,8,2043
1878,9055,41,24,3055
2441,11035,71,8,1706
2207,4079,16,35,2487
1151,11390,37,0,2136
2358,8197,61,14,3092
2043,7323,80,9,3030
1951,8007,26,54,3029
1745,9847,69,46,3040
1769,11190,89,23,2668
1551,9221,89,57,1642
1420,5932,35,8,2564
2307,9643,56,2,2769
1986,9176,32,54,2903
2095,8304,90,52,2208
1301,7238,77,7,2565
2031,6205,43,30,2183
2429,6444,78,47,1977
1617,6318,58,46,2966
1418,8647,61,26,1954
1060,5315,26,51,2825
1210,4149,25,11,2951
1689,7328,41,26,1964
2443,11198,37,50,2509
1727,10045,44,23,2837
2331,5949,55,39,2906
1803,10494,17,57,1912
2333,7826,50,30,2079
2302,4736,77,21,1906
2491,9468,79,25,1871
2156,3251,77,28,2976
2123,7113,16,4,1942
2342,8837,42,24,2911
2423,8211,48,51,2026
1111,11259,38,5,2828
2385,11653,44,22,2193
1179,5258,71,38,2109
1953,4161,81,45,2460
1913,11991,33,41,3056
2450,7873,21,39,1932
1140,9828,29,33,2204
2481,7570,85,46,1936
2485,4476,65,33,2540
1737,3781,88,41,2575
1840,11626,79,14,2956
2483,11503,31,40,1967
2499,3483,28,23,1911
1626,4948,62,0,2725
2291,3203,69,1,2554
1140,9828,29,33,2204
1011,9530,71,60,2634
2241,6262,33,5,2124
2149,7143,47,17,1985
1030,10409,80,60,2408
2286,3499,77,4,2435
2184,11606,16,53,2129
1738,5185,63,5,1947
2031,6205,43,30,2183
1368,11922,86,37,2529
1549,10606,87,2,1679
2459,8926,44,43,1808
2491,9468,79,25,1871
1875,6744,27,56,2709
2451,6891,54,39,1709
1850,3120,57,41,2104
2404,8231,57,50,2683
2255,9556,83,27,2815
2000,5276,66,12,2934
2178,7117,50,57,3008
1958,5629,88,16,3156
1800,7777,72,14,1871
1563,11117,89,52,2055
1684,11649,89,50,2664
1001,9135,87,41,3184
2319,9709,16,23,2839
2427,4042,34,46,2888
1451,8149,67,27,2928
1995,8842,52,23,3098
2399,8933,90,21,2954
1468,11291,17,5,1693
1214,11212,77,22,2794
2355,10414,67,37,2029
2244,9988,68,29,2887
1032,7643,42,3,2338
1324,7364,41,21,1948
1535,8898,15,18,3044
2287,10101,58,47,3007
2211,11136,33,55,2516
1982,10451,68,60,2174
1355,8005,40,47,2767
1054,10363,51,59,2761
2220,4268,54,7,2033
1584,11454,23,5,2088
2341,6812,38,28,1892
1024,11516,27,28,2650
1567,3032,18,11,2579
1143,5298,45,38,1618
2024,9718,48,34,2102
2387,5337,27,10,2689
1519,3890,63,11,2288
1095,5846,80,46,2416
2116,6022,37,17,3134
2368,3497,74,10,3126
1213,6164,80,9,2711
2085,4006,19,38,2952
2186,6926,20,31,2280
2171,4853,29,48,2706
1866,8286,56,31,1915
1747,5370,41,18,2594
1688,11250,58,36,2802
1899,5385,23,30,2589
1427,7969,86,8,1862
1178,5268,31,30,2475
2415,4030,32,18,2600
1046,6080,33,55,1691
2091,10784,35,9,2121
1136,8248,28,35,1830
1631,3497,86,5,2953
2029,11523,82,8,2190
1946,6461,63,24,2898
1816,8664,22,4,2184
1084,6463,30,41,3198
1034,9225,44,11,2342
1344,6327,70,15,3071
2377,5217,26,53,2281
1654,6644,38,54,2598
2269,11591,90,22,2570
1353,9329,23,19,2948
2250,8118,75,9,2763
1361,10067,30,41,2672
1627,6886,72,14,2627
1972,9147,69,27,3010
1449,10514,28,6,1796
1671,3896,57,59,3034
1214,11212,77,22,2794
2202,5083,81,46,2147
2305,4479,84,6,2808
1959,11590,48,25,1970
1267,8089,86,10,2728
2494,6247,62,60,1727
1314,6747,86,55,1743
1755,6808,24,28,1742
2108,7647,68,59,3137
1080,9350,55,57,2356
1023,9874,59,50,2337
2182,7449,66,36,2631
2309,9672,49,58,2824
2301,9929,81,7,1693
2283,3220,24,29,1989
1061,3110,66,58,1862
1366,10549,28,55,1934
1581,4100,21,22,2981
1573,4222,78,2,2925
1001,9135,87,41,3184
2158,5504,86,39,2415
1487,3028,24,10,2549
1348,4950,40,37,2360
2444,4189,70,16,2563
1571,4581,49,53,3028
1071,3878,71,7,2073
2088,9314,83,13,1633
1141,10837,29,43,2803
1821,11524,67,26,2872
1401,5797,50,31,2531
2007,5988,23,3,2563
1347,6699,30,53,1861
1088,8754,59,34,2133
1017,7788,49,48,1619
2001,3702,87,59,3126
1680,11675,18,13,2881
2113,11870,83,5,2230
2204,9990,61,30,1703
1509,3317,52,30,2810
1958,5629,88,16,3156
1361,10067,30,41,2672
1712,7587,57,56,2676
1043,3715,56,42,2138
1382,8258,45,25,1886
2444,4189,70,16,2563
1097,8663,85,34,3168
2393,3474,46,49,2133
1079,5676,77,37,2473
1963,8279,28,31,1869
1342,11696,20,40,2027
2281,4537,21,35,1981
1486,3088,45,60,2876
2237,11748,39,55,2711
1490,4187,24,9,1960
1445,8059,84,48,2918
1303,3419,28,57,2959
2190,9762,77,9,2742
1512,8488,25,48,3159
2120,7126,51,20,2315
1649,6131,72,46,1859
1649,6131,72,46,1859
1436,3986,82,41,2746
2288,8209,18,19,2321
2132,4365,48,41,1913
2130,8700,15,18,2347
1286,10903,24,27,2073
1250,7926,48,60,2896
1852,5926,58,18,2224
2352,10586,28,14,2153
1228,8756,71,3,2910
1308,7015,27,31,1951
2499,3483,28,23,1911
2166,9160,71,41,2037
1999,6217,36,38,2023
1461,3688,76,47,2458
1486,3088,45,60,2876
1028,10643,59,34,2388
1983,8823,83,40,1733
1584,11454,23,5,2088
2094,5999,90,23,3084
1585,11675,50,43,2403
1044,3636,41,44,1898
1371,8586,61,16,1728
1547,9940,52,43,2022
1358,6866,85,16,2476
1986,9176,32,54,2903
1198,9736,37,26,2574
2194,8820,42,52,2996
1417,8613,55,35,2492
1486,3088,45,60,2876
2206,11534,83,46,2549
1589,4945,86,41,1652
2081,11742,88,27,1956
2250,8118,75,9,2763
1283,3837,81,24,2885
1895,10461,61,21,2710
1296,9305,26,56,2677
2217,9830,58,22,2063
1519,3890,63,11,2288
1836,10364,18,24,3068
1871,9620,69,1,3121
1364,7640,88,36,3160
2354,8963,88,50,2553
1578,4128,59,22,1712
2375,11466,39,51,2043
1812,5460,55,23,2696
1046,6080,33,55,1691
1576,8779,57,49,2535
1962,4082,27,11,2132
1150,3224,21,30,2546
2291,3203,69,1,2554
2478,5294,85,10,2045
2434,6211,88,56,2793
2274,6787,33,35,3089
2415,4030,32,18,2600
1539,9705,27,32,2081
1229,6011,59,6,2320
1631,3497,86,5,2953
1148,5102,49,30,2700
2370,5508,45,46,3020
1049,7265,89,11,1704
1367,5439,62,36,1713
1850,3120,57,41,2104
1909,5782,53,25,2771
1318,8756,67,29,1785
1135,11442,16,29,1972
1115,9623,50,39,1641
1359,7738,75,51,2155
1268,11010,23,18,2033
1058,11158,34,12,1690
1433,3594,24,4,2817
1109,3357,87,44,2947
1229,6011,59,6,2320
1050,4506,22,10,2457
1410,7388,37,51,2883
2076,11952,83,49,1940
1823,4200,89,15,1856
1721,6558,61,46,1610
1222,11037,86,18,2692
1734,7272,33,7,2492
1781,6268,33,10,1614
1943,6475,60,27,2019
1268,11010,23,18,2033
1851,9776,21,13,2522
1664,7181,31,26,2107
1926,3366,67,3,2452
1799,11393,54,49,1673
2337,5981,62,46,2608
1583,3679,74,7,1705
1080,9350,55,57,2356
1033,6789,16,24,2368
1421,4642,88,38,2151
1770,6355,57,58,3118
1483,8040,37,31,2806
2412,10627,56,53,2906
2218,11994,32,32,1948
1920,11599,39,49,3063
2117,9909,36,17,2966
1372,7548,82,16,2436
1470,11472,76,0,2440
2300,6135,33,60,1816
1731,6528,66,51,1994
1762,4439,49,40,1642
1220,7248,78,23,1950
2463,6591,48,39,1704
1848,7265,48,53,2726
1617,6318,58,46,2966
2476,7827,80,13,2022
2354,8963,88,50,2553
1844,5998,69,17,3102
1597,4368,65,40,2951
2166,9160,71,41,2037
2425,7303,66,60,2847
1952,3339,88,22,2977
2252,8653,26,20,2040
1093,3040,77,53,2804
1263,11483,76,39,1751
1770,6355,57,58,3118
1032,7643,42,3,2338
1861,3133,27,42,2096
1806,8514,81,47,2963
1148,5102,49,30,2700
1513,9302,84,4,2298
2025,6801,23,24,2420
2327,4748,81,14,2201
2275,9392,39,44,1690
1098,11458,69,14,3146
1054,10363,51,59,2761
1716,6530,62,51,2428
1175,3240,43,19,1749
1429,9417,76,39,1714
1309,11531,18,34,3168
1019,11837,44,54,2203
1144,3711,71,56,1611
1208,7570,75,30,2648
2128,4157,77,48,2647
1622,4975,52,10,2816
1086,8843,87,45,2007
1270,3990,58,33,1983
1491,6730,76,46,2203
2285,11618,58,59,2255
1376,11113,40,5,1648
1900,11054,80,55,2503
1823,4200,89,15,1856
2019,8196,52,26,2857
1884,6599,48,21,2057
1142,6722,82,60,2767
1286,10903,24,27,2073
1785,8577,27,36,2236
2018,11986,45,15,1671
1317,4496,33,32,2939
1811,5962,32,30,3064
2485,4476,65,33,2540
2159,3939,16,39,2278
1476,9620,33,37,1794
1214,11212,77,22,2794
1246,3662,45,38,3037
2306,4078,70,50,1796
1297,9576,33,44,1847
1086,8843,87,45,2007
1058,11158,34,12,1690
2152,9947,75,0,2551
1744,7105,54,12,2920
2426,10982,79,0,2356
1096,7424,15,26,2694
1390,10255,64,18,2983
2206,11534,83,46,2549
1021,10043,67,21,1820
2372,6454,23,11,2876
1329,11466,25,53,2451
1677,7441,56,3,1723
2187,5637,54,3,1924
1861,3133,27,42,2096
2416,10614,50,32,3102
2185,10884,88,36,1604
1731,6528,66,51,1994
1909,5782,53,25,2771
1449,10514,28,6,1796
2327,4748,81,14,2201
2457,6001,74,15,2164
1162,9240,52,53,2647
2401,9951,77,53,2195
2293,9547,30,36,2476
1545,10397,65,21,2073
1412,8787,63,30,2605
1451,8149,67,27,2928
1792,11165,68,43,2820
1094,3270,58,31,3017
1923,10861,68,55,2878
1092,8086,89,4,2442
1193,8874,45,27,3002
1732,9568,73,38,1888
1093,3040,77,53,2804
2478,5294,85,10,2045
1325,3708,71,32,2554
1688,11250,58,36,2802
1325,3708,71,32,2554
1181,3726,79,41,1678
1271,8535,24,36,3009
1345,9067,76,6,1977
2053,10950,83,7,2113
2080,10611,44,8,2195
2493,11449,78,43,2841
1364,7640,88,36,3160
1298,8368,35,59,1704
2183,7239,16,0,3133
1821,11524,67,26,2872
1699,11891,64,33,1801
2347,8283,84,54,2616
2240,4191,26,36,2990
1285,6177,63,2,2062
2232,10549,67,29,3059
2452,9091,82,26,2318
1662,3889,17,51,2013
1926,3366,67,3,2452
1742,11290,33,37,1920
2122,4537,52,58,2337
1189,9887,45,13,2170
2357,7502,18,48,2355
1682,11949,64,47,2670
1478,9555,85,20,1654
2221,4487,24,50,2885
1031,9111,50,29,2412
2080,10611,44,8,2195
1473,6814,66,9,3082
1317,4496,33,32,2939
2086,5968,23,4,2997
2441,11035,71,8,1706
1337,9286,61,58,2230
2269,11591,90,22,2570
2282,4839,78,55,3185
1742,11290,33,37,1920
1344,6327,70,15,3071
2271,10528,73,32,1745
1461,3688,76,47,2458
2209,6631,50,23,2517
1774,9685,41,42,2822
2232,10549,67,29,3059
1213,6164,80,9,2711
1860,10198,49,27,1820
2089,11877,60,7,1730
2198,5999,24,52,1913
1963,8279,28,31,1869
2238,6617,68,23,3127
1684,11649,89,50,2664
1955,5344,58,21,2357
2002,7832,15,7,2147
1190,8502,81,41,2844
1188,9642,23,46,2448
1419,3229,26,23,2155
1985,7929,74,29,2885
1250,7926,48,60,2896
2388,9737,66,31,2698
2214,7032,69,44,1824
1135,11442,16,29,1972
1593,9614,23,41,2484
1629,3462,32,12,2202
1485,4429,43,25,2633
1175,3240,43,19,1749
1114,11343,70,1,2095
1722,6397,88,27,2466
1428,9274,66,48,2519
2226,7565,45,22,2376
2072,10803,64,50,2560
2298,6570,33,16,2326
1909,5782,53,25,2771
2441,11035,71,8,1706
1606,3646,77,39,2354
1610,3912,73,1,1960
1540,3561,47,56,2013
1790,11617,70,35,1826
1896,7176,65,59,3042
1859,5485,39,60,3154
1719,6780,81,44,1700
2226,7565,45,22,2376
2196,3247,63,60,2899
1351,6769,84,1,2619
2240,4191,26,36,2990
1738,5185,63,5,1947
2014,6377,69,27,3016
2466,6247,58,23,3030
1026,9801,72,46,2705
2381,4297,56,53,1610
1221,11780,75,32,2160
1614,5873,88,59,2111
1661,10887,61,10,2673
1883,11237,55,48,1849
2423,8211,48,51,2026
2382,11255,60,52,2154
2058,8203,32,13,2811
2028,5662,16,12,2232
2301,9929,81,7,1693
2475,10959,47,29,2665
1763,5155,84,41,1931
1734,7272,33,7,2492
2467,5118,71,27,2884
2308,6928,57,44,1913
1263,11483,76,39,1751
2370,5508,45,46,3020
2232,10549,67,29,3059
2196,3247,63,60,2899
2063,6753,23,13,2595
2314,4879,22,35,2638
2132,4365,48,41,1913
1979,9052,22,48,2714
1777,11458,47,49,2953
1927,5407,83,21,2324
1902,11719,84,18,1656
1859,5485,39,60,3154
1212,11411,84,9,2273
1546,11660,38,14,2594
1880,9815,82,48,2595
1347,6699,30,53,1861
1788,5675,37,13,2209
1703,6909,48,2,2204
2140,9939,50,56,1628
2477,10163,21,53,1684
1630,11631,64,19,2901
2128,4157,77,48,2647
1435,3762,58,2,2648
1407,4431,76,19,2014
2043,7323,80,9,3030
1974,8173,39,36,2982
2130,8700,15,18,2347
1255,9471,70,8,1845
1917,5491,29,6,2555
2204,9990,61,30,1703
1617,6318,58,46,2966
2158,5504,86,39,2415
2251,7692,36,14,2994
1197,6787,62,51,2362
1532,9288,28,43,2663
1927,5407,83,21,2324
2172,7187,78,20,2933
1694,6096,62,27,2963
2227,5069,53,7,2981
1326,11587,41,30,2947
1206,11274,18,11,2311
1691,7221,53,23,1875
1903,10987,71,35,1648
2246,6548,17,4,2735
2359,11906,22,37,2055
1947,8765,15,41,1957
1285,6177,63,2,2062
2238,6617,68,23,3127
1120,5610,77,11,2513
1912,5495,61,31,3169
1887,11274,77,13,2443
2079,6811,16,12,1756
1507,7296,19,50,2623
2331,5949,55,39,2906
1622,4975,52,10,2816
1078,7182,78,43,1738
2075,4503,86,49,1854
1563,11117,89,52,2055
1644,7391,50,10,2731
1511,3092,76,49,2596
1052,7279,16,31,1957
1490,4187,24,9,1960
1650,11429,34,57,2214
1128,10159,29,19,2395
2470,3227,70,15,2961
2218,11994,32,32,1948
1820,6140,67,26,2043
1706,10677,72,56,2474
2361,10806,16,35,2339
1589,4945,86,41,1652
1721,6558,61,46,1610
1351,6769,84,1,2619
2051,5854,85,27,1906
1127,5798,43,0,2743
1556,8837,90,55,2034
1704,6833,29,58,2730
1381,4812,56,0,1713
2178,7117,50,57,3008
2487,10303,71,40,1943
2037,3707,63,6,2115
1669,5786,72,5,1735
1104,8209,24,24,2129
2207,4079,16,35,2487
1641,10628,81,39,2632
2051,5854,85,27,1906
1903,10987,71,35,1648
1876,5804,27,52,2133
2081,11742,88,27,1956
2336,8883,49,3,3016
1097,8663,85,34,3168
1241,11041,85,47,2033
1491,6730,76,46,2203
2059,6123,32,30,2569
2137,6685,89,25,2275
1163,3031,40,26,3087
1218,3887,39,9,2393
1769,11190,89,23,2668
1419,3229,26,23,2155
1365,10874,45,8,2746
1964,10274,27,8,1703
1852,5926,58,18,2224
2257,3354,90,19,2382
1706,10677,72,56,2474
1877,11714,37,17,2032
1818,5525,81,36,1801
1360,4028,48,19,2364
1184,4333,47,47,3121
2348,6080,81,3,2187
2315,11801,72,8,2004
1308,7015,27,31,1951
2003,9539,27,44,1941
1193,8874,45,27,3002
1812,5460,55,23,2696
1028,10643,59,34,2388
1028,10643,59,34,2388
1359,7738,75,51,2155
2202,5083,81,46,2147
2055,5715,31,54,2273
1761,4308,55,0,2217
1900,11054,80,55,2503
1443,11030,58,15,2988
1174,11051,57,1,2282
2280,10942,49,52,2273
1645,7579,42,50,2178
1288,8649,56,0,2493
1901,4549,53,1,2128
1414,6805,72,48,2343
2422,9467,85,40,2103
1608,4421,69,27,2048
2256,8715,19,34,3094
2363,6383,45,49,1626
2254,6097,49,58,2499
1965,11677,62,9,2497
2413,7217,27,41,2439
1586,6696,27,31,2869
1709,5325,80,48,2792
1856,10029,60,0,2979
2309,9672,49,58,2824
1082,7478,21,55,1763
1335,7103,77,33,1896
2403,5987,26,16,1987
1800,7777,72,14,1871
1465,10099,39,32,1698
1676,10346,70,35,2868
2420,3784,41,4,3182
2134,5329,80,21,1913
2208,3935,35,43,2035
1311,4313,40,1,2185
1373,5700,62,14,2815
1602,8530,81,51,2680
1181,3726,79,41,1678
1704,6833,29,58,2730
1633,11274,71,41,2897
1256,7531,60,36,1731
2067,11903,46,33,2548
1326,11587,41,30,2947
1598,3060,83,36,2713
1400,9922,63,39,2706
1061,3110,66,58,1862
2204,9990,61,30,1703
1289,9364,34,43,1863
1392,3371,60,31,2611
1901,4549,53,1,2128
2206,11534,83,46,2549
1832,7281,35,14,2725
1427,7969,86,8,1862
1631,3497,86,5,2953
1418,8647,61,26,1954
1894,10368,24,2,2988
1470,11472,76,0,2440
1714,10327,24,23,1884
1485,4429,43,25,2633
2160,7812,74,10,2985
2188,11121,64,11,1611
1712,7587,57,56,2676
2244,9988,68,29,2887
2277,11212,33,6,1791
1075,11864,89,10,2242
1131,3705,16,40,2053
1126,10260,17,50,2147
2322,7076,21,25,2372
1461,3688,76,47,2458
1029,11294,70,56,2127
1141,10837,29,43,2803
2191,6227,49,30,2710
1350,4961,53,30,3088
2124,9301,25,26,2633
2088,9314,83,13,1633
2496,3797,90,29,2530
2267,5047,80,52,2664
2127,11396,80,39,2657
2124,9301,25,26,2633
2499,3483,28,23,1911
1539,9705,27,32,2081
1766,4693,90,8,2952
1243,7973,36,46,2637
1855,9481,70,6,2199
1258,11459,89,36,2287
1969,4359,29,23,2580
1555,5230,87,4,2059
1670,6307,54,51,2582
1563,11117,89,52,2055
1732,9568,73,38,1888
1705,4583,86,56,2469
1680,11675,18,13,2881
1587,5140,67,49,2383
1209,3652,60,24,2355
1042,7907,77,25,2201
2364,6617,62,0,2531
2472,4107,79,52,1617
1600,11984,69,49,2432
1632,8779,57,31,2222
2343,9617,26,49,2151
1422,3221,59,8,2180
