UserID,ExerciseType,ExerciseDurationMinutes
1540,Cycling,40.0
1790,Yoga,62.0
1896,Pilates,117.0
1859,Pilates,50.0
1719,Weightlifting,40.0
2226,Running,37.0
2196,Stretching,102.0
1351,HIIT,11.0
2240,Pilates,95.0
1738,Stretching,24.0
2014,Cycling,31.0
2466,Stretching,85.0
1026,Swimming,39.0
2381,HIIT,42.0
1221,HIIT,118.0
1614,Swimming,68.0
1661,Running,46.0
1883,Running,22.0
2423,Yoga,101.0
2382,Stretching,35.0
2058,Stretching,118.0
2028,Running,52.0
2301,Cycling,111.0
2475,Swimming,120.0
1763,Stretching,92.0
1734,Swimming,115.0
2467,Pilates,48.0
2308,Pilates,88.0
1263,Yoga,38.0
2370,Yoga,17.0
2232,Weightlifting,37.0
2196,Swimming,24.0
2063,HIIT,30.0
2314,Swimming,52.0
2132,Yoga,52.0
1777,Running,76.0
1927,HIIT,70.0
1902,HIIT,34.0
1859,Weightlifting,87.0
1212,Walking,17.0
1546,HIIT,11.0
1880,Walking,65.0
1347,Weightlifting,39.0
1788,Walking,43.0
1703,Weightlifting,13.0
2140,Walking,53.0
2477,HIIT,17.0
1630,Swimming,24.0
1435,HIIT,19.0
1407,Pilates,37.0
2043,Running,40.0
1974,Stretching,45.0
2130,Yoga,31.0
1255,Cycling,17.0
1917,HIIT,40.0
2204,Running,43.0
1617,Yoga,20.0
2158,Yoga,60.0
2251,Cycling,17.0
1197,Running,80.0
1532,Swimming,49.0
1927,Stretching,35.0
2172,Stretching,47.0
1694,Running,109.0
2227,Stretching,70.0
1326,Swimming,21.0
1206,HIIT,61.0
1691,HIIT,18.0
2246,Pilates,23.0
1947,Walking,92.0
1285,Walking,65.0
2238,Stretching,74.0
1120,Weightlifting,83.0
1912,Yoga,77.0
1887,Yoga,112.0
2079,Stretching,15.0
1507,Pilates,78.0
2331,Yoga,95.0
1622,Cycling,16.0
1078,Walking,78.0
2075,Cycling,27.0
1563,Yoga,70.0
1644,Swimming,30.0
1511,Yoga,107.0
1052,Swimming,82.0
1490,Weightlifting,21.0
1128,Running,87.0
2470,Swimming,116.0
2218,Weightlifting,43.0
1820,Stretching,23.0
1706,Running,31.0
2361,HIIT,56.0
1589,Cycling,20.0
1721,HIIT,79.0
1351,Walking,80.0
2051,HIIT,22.0
1127,Running,42.0
1556,Running,75.0
1704,Stretching,52.0
1381,Running,66.0
2178,Walking,33.0
2487,Swimming,48.0
2037,Stretching,17.0
1669,Running,37.0
1104,Walking,84.0
2207,Yoga,80.0
2051,Pilates,52.0
1903,Cycling,17.0
1876,Running,101.0
2081,HIIT,94.0
2336,Walking,48.0
1097,Weightlifting,87.0
1241,Yoga,66.0
1491,Weightlifting,43.0
2059,Swimming,62.0
2137,Pilates,17.0
1163,Yoga,50.0
1769,HIIT,20.0
1419,Yoga,79.0
1964,Walking,10.0
1852,Pilates,16.0
2257,Stretching,44.0
1706,Weightlifting,53.0
1877,Cycling,28.0
1818,Cycling,34.0
1360,Stretching,51.0
1184,Walking,60.0
2348,Running,60.0
2315,Walking,39.0
1308,Yoga,47.0
2003,Pilates,96.0
1193,Weightlifting,29.0
1812,Yoga,55.0
1028,Yoga,117.0
1028,Stretching,107.0
1359,Pilates,15.0
2202,Cycling,65.0
2055,Walking,47.0
1761,Weightlifting,21.0
1900,Walking,69.0
1443,Stretching,20.0
1174,Yoga,117.0
2280,HIIT,42.0
1645,Running,70.0
1288,Cycling,59.0
1901,Stretching,75.0
1414,Stretching,113.0
2422,Swimming,21.0
1608,Pilates,27.0
2256,Walking,94.0
2363,Cycling,70.0
2254,HIIT,76.0
1965,Walking,91.0
2413,Yoga,54.0
1709,Running,104.0
1856,Weightlifting,28.0
2309,Stretching,23.0
1082,Weightlifting,86.0
2403,Stretching,63.0
1800,Running,118.0
1465,Pilates,85.0
1676,HIIT,14.0
2420,Stretching,64.0
2134,HIIT,25.0
2208,Cycling,95.0
1311,Running,11.0
1602,Stretching,15.0
1181,Swimming,15.0
1704,Yoga,87.0
1633,Stretching,46.0
1256,Stretching,68.0
2067,HIIT,104.0
1326,Pilates,30.0
1598,Pilates,37.0
1400,Cycling,97.0
1061,Yoga,96.0
2204,Cycling,30.0
1289,HIIT,86.0
1392,HIIT,98.0
1901,Weightlifting,95.0
2206,Pilates,110.0
1832,HIIT,49.0
1427,Cycling,111.0
1631,Running,16.0
1418,Yoga,56.0
1894,Pilates,13.0
1470,Running,65.0
1714,Walking,17.0
1485,Swimming,37.0
2160,Cycling,74.0
2188,Pilates,84.0
1712,Walking,12.0
2277,HIIT,65.0
1131,HIIT,86.0
1126,Cycling,61.0
2322,Walking,21.0
1461,Stretching,21.0
1029,Walking,39.0
1141,Stretching,109.0
2191,Walking,12.0
1350,Walking,31.0
2124,Running,119.0
2088,Running,25.0
2267,Weightlifting,13.0
2127,Pilates,108.0
2124,Cycling,20.0
2499,Cycling,54.0
1539,HIIT,107.0
1766,Running,17.0
1243,Pilates,13.0
1855,Weightlifting,91.0
1258,HIIT,29.0
1969,Cycling,60.0
1555,Yoga,81.0
1670,HIIT,82.0
1563,Yoga,48.0
1732,Weightlifting,69.0
1705,Walking,107.0
1680,Running,107.0
1587,Cycling,84.0
1209,Stretching,64.0
1042,HIIT,82.0
2364,Cycling,100.0
2472,Walking,90.0
1600,Pilates,12.0
1632,Walking,92.0
2343,Walking,93.0
1422,HIIT,44.0
1641,Stretching,98.0
1940,Cycling,27.0
1883,HIIT,74.0
2363,Weightlifting,92.0
1072,Running,84.0
1167,HIIT,79.0
1917,Swimming,57.0
2351,Walking,63.0
1139,Yoga,55.0
1343,Pilates,105.0
1017,Stretching,25.0
2428,Pilates,59.0
2414,Cycling,15.0
2487,Pilates,37.0
2433,Cycling,93.0
1935,HIIT,96.0
1580,Walking,79.0
1036,Walking,41.0
2397,Walking,98.0
2271,Swimming,48.0
2283,Pilates,37.0
1917,Running,105.0
2159,HIIT,110.0
1333,Weightlifting,83.0
2066,Swimming,98.0
1979,Running,14.0
1909,Swimming,91.0
1598,Cycling,114.0
1437,Weightlifting,33.0
1599,Walking,17.0
1438,Pilates,10.0
2449,Pilates,28.0
1057,Stretching,13.0
1066,Stretching,112.0
2463,Pilates,25.0
2188,Stretching,18.0
2200,Running,117.0
1956,Cycling,12.0
1647,Cycling,36.0
2169,Cycling,109.0
1134,HIIT,14.0
2108,Yoga,53.0
1653,Weightlifting,29.0
1096,Cycling,28.0
2240,Cycling,96.0
1501,HIIT,95.0
1745,Stretching,98.0
2359,Stretching,111.0
2358,Running,66.0
1894,Weightlifting,31.0
1300,Running,24.0
2012,Weightlifting,111.0
1220,Weightlifting,48.0
1284,HIIT,30.0
1895,Stretching,92.0
1239,HIIT,59.0
2155,Stretching,55.0
1170,Weightlifting,48.0
2191,Stretching,63.0
2359,Running,47.0
1836,Swimming,78.0
1379,Pilates,83.0
2148,Pilates,86.0
1553,Walking,72.0
2127,Cycling,30.0
1237,Weightlifting,118.0
1454,HIIT,69.0
1148,Weightlifting,102.0
2283,Walking,86.0
2354,Pilates,80.0
1708,HIIT,114.0
1093,Pilates,22.0
1647,Stretching,114.0
2042,Cycling,54.0
1924,Weightlifting,46.0
1725,HIIT,18.0
2323,Stretching,11.0
2350,Cycling,27.0
1388,HIIT,19.0
1857,Walking,35.0
1980,Weightlifting,47.0
2047,HIIT,58.0
1648,Cycling,58.0
1585,Cycling,78.0
1023,Cycling,35.0
2449,Swimming,10.0
1424,Swimming,30.0
1116,Weightlifting,118.0
1298,Running,71.0
1418,Running,103.0
1390,Cycling,117.0
1893,Stretching,12.0
2011,Cycling,44.0
1721,Pilates,36.0
2450,HIIT,88.0
2195,Running,109.0
2452,Cycling,88.0
1742,Yoga,10.0
2322,Yoga,12.0
1592,Cycling,105.0
1487,Running,71.0
1013,Swimming,92.0
1098,HIIT,63.0
2323,HIIT,60.0
1239,Cycling,111.0
1940,Weightlifting,60.0
1225,Pilates,40.0
2123,Pilates,102.0
2301,Swimming,26.0
1594,Swimming,59.0
1211,Stretching,98.0
2493,Walking,34.0
1758,Stretching,80.0
1716,Yoga,64.0
1154,Stretching,42.0
2089,HIIT,96.0
1501,Pilates,85.0
1179,Weightlifting,107.0
2147,Weightlifting,81.0
1143,Weightlifting,12.0
2097,Yoga,93.0
2157,Walking,50.0
2284,Stretching,13.0
1712,Swimming,92.0
1485,Pilates,36.0
1789,Yoga,52.0
2499,Walking,21.0
1672,HIIT,26.0
1406,Swimming,85.0
1368,Weightlifting,108.0
1106,Running,10.0
1932,Swimming,66.0
1556,Cycling,103.0
1208,Weightlifting,48.0
1284,Running,64.0
1654,Stretching,12.0
2367,Running,26.0
2113,Walking,120.0
1905,Running,65.0
1322,Swimming,37.0
2300,Yoga,25.0
1225,Weightlifting,102.0
1822,Cycling,53.0
2335,Yoga,30.0
1246,Walking,70.0
1833,Stretching,118.0
1884,HIIT,56.0
2453,Walking,120.0
1865,Walking,86.0
1747,Cycling,15.0
2203,HIIT,85.0
1844,Swimming,73.0
1108,Running,33.0
1431,Yoga,101.0
1652,Stretching,72.0
1092,Stretching,94.0
2337,Swimming,97.0
1496,Walking,22.0
1960,Cycling,83.0
1336,Running,108.0
1529,Walking,119.0
1899,Walking,65.0
2024,Running,120.0
2209,Walking,104.0
1869,Pilates,53.0
1953,Running,37.0
2157,Running,119.0
1053,Cycling,48.0
1061,Swimming,64.0
1646,Walking,21.0
2124,Running,35.0
1021,Stretching,112.0
2424,Cycling,26.0
1521,Yoga,62.0
2198,Stretching,58.0
1786,Running,115.0
1847,Weightlifting,68.0
2455,Swimming,114.0
1694,Stretching,86.0
1839,Cycling,35.0
2193,Stretching,84.0
2009,Walking,93.0
1769,Running,59.0
2227,Running,54.0
1226,Weightlifting,63.0
1670,Walking,95.0
1873,Stretching,35.0
2353,Pilates,16.0
2121,Cycling,84.0
1054,Yoga,85.0
2239,Pilates,14.0
1391,HIIT,63.0
2258,Weightlifting,25.0
1617,Yoga,105.0
1448,Weightlifting,63.0
2358,Pilates,49.0
1331,Yoga,26.0
1178,Swimming,44.0
1755,Running,115.0
1221,Walking,16.0
2327,Running,14.0
2005,Weightlifting,82.0
1662,Swimming,116.0
1653,Walking,41.0
1816,Running,32.0
2400,Yoga,103.0
1675,Swimming,60.0
2388,Pilates,41.0
1813,Cycling,76.0
1321,Swimming,93.0
1984,Walking,63.0
1002,Cycling,61.0
1359,Pilates,57.0
2409,Cycling,83.0
1554,Weightlifting,37.0
1923,Weightlifting,66.0
2064,Pilates,34.0
2061,Pilates,11.0
1599,Swimming,94.0
1005,HIIT,45.0
2289,Pilates,47.0
1540,Running,120.0
1089,Cycling,62.0
1345,Weightlifting,70.0
1689,Weightlifting,12.0
1178,HIIT,104.0
2414,Stretching,27.0
1247,Running,78.0
1845,Walking,19.0
1462,Walking,82.0
2122,Stretching,15.0
2197,HIIT,85.0
1144,HIIT,39.0
1377,HIIT,60.0
2312,Yoga,15.0
2197,Weightlifting,97.0
2349,Stretching,34.0
1789,Weightlifting,43.0
1105,Walking,118.0
1211,Pilates,106.0
2191,Yoga,10.0
2090,Cycling,61.0
1664,Walking,67.0
2413,Swimming,99.0
2365,Running,106.0
1497,Weightlifting,58.0
1822,Walking,60.0
1960,Pilates,69.0
2081,Swimming,101.0
1648,Weightlifting,16.0
1086,Walking,78.0
1748,Pilates,15.0
2302,Yoga,63.0
1059,Yoga,109.0
1383,HIIT,38.0
1706,Pilates,55.0
2099,Pilates,84.0
2450,Yoga,74.0
1618,Weightlifting,10.0
1883,Running,22.0
1087,HIIT,70.0
1311,Swimming,45.0
2189,Weightlifting,102.0
2028,Cycling,74.0
1176,Stretching,61.0
1103,Running,40.0
1073,Walking,42.0
1377,Cycling,69.0
1286,Stretching,117.0
1308,Yoga,10.0
2419,Swimming,107.0
2060,Cycling,109.0
1126,Yoga,79.0
1651,Swimming,25.0
1104,Stretching,41.0
1776,Stretching,10.0
1401,Pilates,14.0
1771,Weightlifting,70.0
1456,HIIT,118.0
1349,Running,31.0
2119,Weightlifting,43.0
2406,HIIT,46.0
1351,Cycling,100.0
1802,Walking,103.0
2346,Cycling,117.0
1196,Cycling,80.0
2227,Swimming,85.0
1663,Cycling,21.0
2179,Pilates,37.0
1593,Walking,35.0
2389,Walking,110.0
2055,Walking,63.0
1973,Running,114.0
1529,Walking,34.0
1216,Swimming,70.0
2235,Swimming,45.0
1973,Weightlifting,10.0
1178,Pilates,40.0
1062,Walking,90.0
1291,Swimming,81.0
2302,Weightlifting,105.0
1900,Weightlifting,94.0
1050,Running,81.0
2407,Yoga,89.0
1625,Walking,90.0
2386,HIIT,95.0
1451,Stretching,95.0
2126,Stretching,35.0
2393,Weightlifting,32.0
2195,Weightlifting,116.0
1961,HIIT,66.0
1403,Weightlifting,50.0
1474,Running,57.0
1080,Pilates,65.0
1957,Running,89.0
1960,Stretching,76.0
1817,Weightlifting,45.0
1395,Weightlifting,14.0
2369,Running,112.0
1865,Weightlifting,35.0
1311,Running,110.0
1146,Stretching,68.0
1456,HIIT,89.0
1952,Yoga,50.0
1527,Weightlifting,67.0
1865,Pilates,99.0
1267,Swimming,20.0
1231,Swimming,105.0
2151,HIIT,97.0
1160,Walking,101.0
2316,Swimming,114.0
1993,Cycling,79.0
1820,HIIT,118.0
1009,HIIT,24.0
1647,Stretching,19.0
1292,Walking,80.0
2293,Cycling,84.0
1154,Swimming,31.0
1457,HIIT,76.0
1458,Running,57.0
1300,Weightlifting,17.0
1076,Cycling,100.0
2124,Stretching,112.0
1534,Running,86.0
2295,Stretching,120.0
1894,Swimming,119.0
2009,Cycling,39.0
1561,HIIT,80.0
1667,Cycling,94.0
1421,Pilates,51.0
1619,Walking,56.0
2197,Swimming,22.0
1922,Cycling,46.0
2143,Walking,119.0
1647,Pilates,25.0
1103,Walking,35.0
2025,Yoga,18.0
1088,Cycling,51.0
1098,Swimming,104.0
2222,HIIT,62.0
1672,Pilates,73.0
2310,Walking,98.0
1174,Cycling,116.0
2462,Cycling,72.0
1618,Cycling,115.0
2423,Running,103.0
1316,HIIT,46.0
1546,Weightlifting,101.0
1977,Swimming,23.0
1813,Cycling,77.0
2245,Running,114.0
1783,Yoga,100.0
1632,Stretching,54.0
2009,HIIT,101.0
1865,Running,91.0
2261,Yoga,116.0
2087,Walking,16.0
2347,Running,56.0
1268,HIIT,114.0
1410,HIIT,112.0
2153,Weightlifting,69.0
2470,Stretching,108.0
1654,Walking,45.0
1028,Weightlifting,64.0
2326,Cycling,25.0
1672,Cycling,56.0
1024,Walking,64.0
1827,Swimming,70.0
1524,Weightlifting,49.0
1106,Weightlifting,19.0
1365,Stretching,114.0
1458,HIIT,116.0
1291,Swimming,106.0
1718,Cycling,70.0
1357,Running,70.0
1800,HIIT,37.0
1144,Swimming,30.0
2249,Weightlifting,27.0
1673,Cycling,35.0
1077,Running,120.0
1723,Walking,31.0
1685,Walking,43.0
1415,Weightlifting,101.0
1561,HIIT,29.0
2372,Pilates,110.0
1268,Walking,86.0
1346,Running,78.0
1330,Pilates,68.0
1594,Yoga,76.0
1881,Cycling,46.0
2402,Pilates,110.0
2290,Pilates,38.0
2474,Yoga,38.0
1737,Pilates,76.0
2249,Stretching,62.0
1651,Swimming,47.0
1239,Running,89.0
2199,HIIT,37.0
2009,Pilates,81.0
1619,Yoga,15.0
2289,Running,77.0
2392,Swimming,48.0
2460,HIIT,92.0
2473,Running,110.0
1589,Running,24.0
1659,Stretching,103.0
1382,Walking,93.0
1580,Pilates,106.0
1910,Pilates,86.0
1836,Cycling,101.0
1202,Yoga,99.0
1725,Yoga,68.0
1677,Yoga,48.0
2227,Weightlifting,87.0
2203,Yoga,83.0
1172,Running,90.0
1805,Running,43.0
1087,HIIT,64.0
2269,Yoga,103.0
1294,Weightlifting,11.0
1568,Running,13.0
2445,Yoga,104.0
2188,Stretching,88.0
1645,Weightlifting,79.0
1220,Stretching,31.0
1818,Cycling,49.0
2200,Running,20.0
1961,Running,114.0
1214,Weightlifting,107.0
1510,Swimming,23.0
1945,Pilates,105.0
2378,Stretching,44.0
1412,Pilates,51.0
1172,Yoga,92.0
2133,Swimming,59.0
2163,Cycling,29.0
1777,HIIT,84.0
1939,Pilates,80.0
1255,Yoga,74.0
1242,Cycling,111.0
1041,HIIT,70.0
1591,Cycling,80.0
1067,HIIT,110.0
1193,Weightlifting,21.0
1506,HIIT,72.0
1485,Swimming,20.0
1855,Yoga,99.0
1186,Walking,65.0
2257,Stretching,44.0
1512,HIIT,68.0
2297,Cycling,103.0
1867,HIIT,90.0
1768,Running,83.0
1250,Yoga,64.0
1384,Walking,81.0
2120,HIIT,69.0
1410,Yoga,93.0
2297,Running,54.0
1418,Stretching,108.0
1813,Pilates,43.0
2210,Pilates,15.0
1207,Cycling,101.0
1787,Cycling,68.0
1047,Walking,117.0
2035,HIIT,120.0
1058,Yoga,19.0
1977,Stretching,30.0
2306,HIIT,99.0
1951,Cycling,26.0
1833,Running,77.0
1328,Swimming,25.0
2117,Cycling,102.0
1313,Swimming,110.0
1685,Stretching,114.0
2204,Yoga,41.0
1137,Running,117.0
1082,HIIT,65.0
1833,Running,44.0
2116,Cycling,107.0
1254,Cycling,83.0
1620,Running,114.0
1976,Stretching,85.0
1963,Swimming,20.0
2113,Cycling,71.0
1577,HIIT,95.0
1355,Swimming,83.0
2499,Yoga,16.0
1593,Swimming,56.0
1835,HIIT,54.0
1449,Yoga,102.0
2106,Yoga,103.0
2443,Running,95.0
1043,HIIT,95.0
2434,Yoga,84.0
2416,Walking,74.0
2311,Weightlifting,116.0
1670,Stretching,40.0
1116,Cycling,15.0
1074,HIIT,63.0
1318,Pilates,80.0
1620,Yoga,91.0
1411,Weightlifting,113.0
1070,Running,52.0
1683,HIIT,68.0
2338,Running,99.0
1572,Cycling,56.0
2470,Running,22.0
1493,Weightlifting,111.0
2052,Cycling,70.0
2113,Swimming,49.0
1834,HIIT,37.0
1911,Weightlifting,13.0
1309,Yoga,44.0
1522,Weightlifting,14.0
2417,Running,73.0
1867,HIIT,23.0
2164,Walking,35.0
2114,Walking,87.0
1722,Running,85.0
2372,HIIT,28.0
1306,Stretching,19.0
1194,Walking,12.0
2091,Yoga,103.0
1010,Pilates,69.0
1469,Cycling,84.0
2042,Walking,40.0
2474,Pilates,51.0
1800,Weightlifting,31.0
2210,Pilates,93.0
1553,Running,61.0
1803,Pilates,49.0
1651,Yoga,51.0
2036,Running,72.0
2310,Running,107.0
2096,Cycling,72.0
1640,Yoga,94.0
1553,Yoga,72.0
1507,Walking,10.0
1095,Stretching,115.0
1394,HIIT,118.0
1485,Walking,109.0
2263,Cycling,93.0
2170,Pilates,31.0
1936,Stretching,105.0
1752,Cycling,87.0
1738,Swimming,68.0
2212,HIIT,114.0
1887,Cycling,84.0
2479,Swimming,29.0
2260,Pilates,46.0
2013,Running,23.0
1206,Walking,16.0
2009,Pilates,31.0
1701,Walking,109.0
2270,Weightlifting,104.0
1836,HIIT,64.0
1279,Walking,118.0
2371,Yoga,112.0
1403,Swimming,53.0
1750,Yoga,113.0
1906,Stretching,74.0
1600,Swimming,100.0
1708,Pilates,89.0
1561,Weightlifting,61.0
1905,Walking,47.0
1079,Pilates,38.0
1645,Pilates,51.0
1570,Weightlifting,39.0
1340,Swimming,29.0
1291,Pilates,54.0
2449,Weightlifting,57.0
2483,Running,70.0
1802,Cycling,70.0
1046,Walking,71.0
1005,Pilates,30.0
1184,Stretching,88.0
1561,Swimming,10.0
1362,Weightlifting,90.0
2442,Swimming,46.0
1715,Weightlifting,48.0
1865,Pilates,42.0
1091,HIIT,23.0
2345,Running,29.0
1012,Weightlifting,97.0
2024,HIIT,63.0
2382,Cycling,66.0
1212,Weightlifting,10.0
2430,Walking,43.0
2019,Yoga,52.0
2081,Pilates,99.0
1720,Weightlifting,37.0
1334,Cycling,108.0
1393,Walking,118.0
1268,Walking,109.0
1373,Yoga,74.0
1258,Yoga,114.0
1240,Weightlifting,76.0
1327,Stretching,42.0
2166,Cycling,84.0
2234,Yoga,114.0
2226,Yoga,71.0
1326,HIIT,75.0
1259,Running,104.0
1725,Stretching,93.0
1101,Walking,32.0
1068,Cycling,29.0
1813,Stretching,118.0
1026,Weightlifting,12.0
1152,Running,26.0
1583,Yoga,44.0
1072,HIIT,118.0
1463,Swimming,11.0
2080,Stretching,49.0
1683,Swimming,65.0
2003,Weightlifting,42.0
2061,HIIT,54.0
1132,Running,25.0
1919,Yoga,109.0
1997,HIIT,100.0
1541,Swimming,39.0
1568,Swimming,115.0
1792,Pilates,38.0
2333,Yoga,20.0
1124,Yoga,119.0
2297,Running,48.0
1144,Swimming,66.0
1323,Weightlifting,120.0
1412,Walking,14.0
1940,Stretching,67.0
1518,Walking,120.0
1327,Stretching,113.0
1324,Running,96.0
2028,HIIT,77.0
1460,Swimming,110.0
1296,Yoga,90.0
1290,Yoga,32.0
2433,Swimming,62.0
1623,Swimming,20.0
1820,Weightlifting,102.0
1506,HIIT,107.0
1215,Weightlifting,18.0
2105,Stretching,92.0
2495,Running,10.0
2337,Walking,47.0
2294,Swimming,71.0
1199,Running,57.0
1944,Swimming,91.0
1619,Walking,42.0
2300,Stretching,28.0
2189,Yoga,41.0
1510,Swimming,15.0
2413,Walking,70.0
1754,Weightlifting,51.0
2015,Running,29.0
1440,Weightlifting,33.0
2416,Swimming,80.0
1285,HIIT,70.0
2393,HIIT,109.0
1719,Yoga,104.0
1249,Yoga,50.0
1875,Yoga,42.0
1907,Yoga,43.0
1024,Walking,10.0
2151,Pilates,78.0
1650,Yoga,111.0
1110,Cycling,33.0
2446,Weightlifting,39.0
1879,Pilates,15.0
2349,Cycling,53.0
1312,Walking,28.0
1093,Walking,80.0
1298,Stretching,67.0
1415,Yoga,109.0
2357,Pilates,100.0
2405,Cycling,101.0
1705,Walking,40.0
1797,Stretching,92.0
1770,Pilates,92.0
1268,Cycling,10.0
2172,Weightlifting,66.0
2222,HIIT,42.0
1030,Yoga,51.0
1454,Weightlifting,92.0
1599,Stretching,20.0
2200,Weightlifting,44.0
2302,Cycling,56.0
1502,Pilates,50.0
1474,Weightlifting,120.0
1111,Weightlifting,77.0
2488,Yoga,45.0
2305,Yoga,50.0
1226,HIIT,75.0
1458,Walking,32.0
2427,Cycling,10.0
1433,Cycling,35.0
1616,Yoga,48.0
2356,Stretching,46.0
1549,Pilates,64.0
1282,HIIT,102.0
2279,Pilates,36.0
2430,Pilates,56.0
2295,Stretching,53.0
1587,Running,79.0
1920,HIIT,47.0
1142,Stretching,88.0
1227,HIIT,39.0
2128,Swimming,16.0
1347,Weightlifting,84.0
2086,Running,116.0
1459,Swimming,86.0
1669,HIIT,116.0
1366,HIIT,30.0
1471,Pilates,79.0
1457,Pilates,15.0
1108,Swimming,75.0
1789,Pilates,109.0
1290,Cycling,17.0
1983,Walking,102.0
1279,Weightlifting,99.0
1710,Yoga,61.0
1163,HIIT,11.0
1073,Walking,102.0
1903,HIIT,60.0
1519,Swimming,67.0
1696,Pilates,28.0
2202,Swimming,65.0
1058,Stretching,38.0
2189,Running,13.0
2152,Stretching,11.0
1792,Running,113.0
2084,Weightlifting,24.0
1850,Weightlifting,98.0
1152,Swimming,96.0
2480,Walking,76.0
1011,Stretching,42.0
1625,HIIT,81.0
1220,Stretching,41.0
2105,Yoga,50.0
1793,Running,72.0
1204,Walking,12.0
1473,Pilates,93.0
2168,Yoga,69.0
1183,Walking,87.0
2297,Walking,24.0
2117,Weightlifting,85.0
1876,Weightlifting,58.0
2405,Stretching,20.0
1188,Cycling,100.0
1513,Swimming,26.0
1383,Weightlifting,82.0
1543,Pilates,38.0
2457,Running,72.0
2486,Cycling,89.0
1070,Cycling,69.0
1735,Walking,110.0
1080,Weightlifting,111.0
1067,Pilates,115.0
2185,Yoga,59.0
1349,HIIT,115.0
1569,Stretching,91.0
1596,Cycling,48.0
1480,Cycling,89.0
1495,Weightlifting,35.0
1422,Stretching,110.0
2378,Cycling,83.0
2075,Swimming,90.0
1936,Running,92.0
1958,Swimming,30.0
2042,Walking,21.0
1918,Weightlifting,72.0
1472,Pilates,11.0
1621,Swimming,60.0
1526,Yoga,54.0
1414,HIIT,72.0
1596,Cycling,100.0
1492,Yoga,94.0
1740,Weightlifting,10.0
2090,Stretching,54.0
1054,Swimming,25.0
1597,HIIT,104.0
2181,Swimming,100.0
1351,Stretching,78.0
2126,Swimming,70.0
1082,Swimming,81.0
2269,Pilates,47.0
2149,Running,17.0
1586,Walking,38.0
1085,Running,95.0
1400,Walking,35.0
1837,Yoga,36.0
2269,Pilates,81.0
1197,HIIT,61.0
2040,Stretching,115.0
1953,Swimming,53.0
1232,Stretching,86.0
2030,Cycling,94.0
1827,Swimming,18.0
1971,Cycling,66.0
1344,Walking,109.0
2445,Swimming,10.0
1165,Stretching,60.0
1996,Walking,77.0
1528,Cycling,118.0
2374,Running,85.0
2485,Walking,69.0
1925,Walking,107.0
1325,Running,42.0
1379,Stretching,100.0
1655,Yoga,69.0
2363,Pilates,15.0
2433,HIIT,20.0
1085,Cycling,10.0
1007,Pilates,90.0
2134,Running,99.0
1845,Running,43.0
1570,Cycling,100.0
1923,Weightlifting,50.0
2414,Weightlifting,26.0
1548,Cycling,82.0
1456,Stretching,77.0
2377,Yoga,102.0
1940,Walking,115.0
1956,Walking,38.0
1722,Weightlifting,103.0
2219,HIIT,85.0
2100,Weightlifting,86.0
1693,Stretching,20.0
2098,Stretching,48.0
2257,Cycling,96.0
1733,HIIT,28.0
1330,Walking,50.0
1683,Yoga,65.0
2432,Swimming,25.0
1980,Pilates,29.0
2255,Swimming,107.0
1058,Weightlifting,69.0
1986,Stretching,111.0
2337,Cycling,13.0
1690,HIIT,77.0
1128,Weightlifting,100.0
1259,Pilates,24.0
2052,Running,108.0
1400,HIIT,93.0
1086,Cycling,23.0
2223,Yoga,55.0
2077,Running,20.0
2054,Running,45.0
2038,Pilates,70.0
1697,Swimming,108.0
1845,HIIT,73.0
1093,Yoga,87.0
2084,Pilates,30.0
2034,Stretching,49.0
1641,Cycling,30.0
2170,Yoga,93.0
2207,Running,89.0
1032,Running,53.0
2465,Weightlifting,58.0
1733,Running,18.0
1559,Stretching,65.0
1646,Running,110.0
1510,Yoga,51.0
1388,Yoga,75.0
1714,Cycling,91.0
2410,Pilates,104.0
1114,Pilates,37.0
1777,HIIT,84.0
1896,HIIT,19.0
2297,Walking,46.0
1901,HIIT,86.0
1190,Weightlifting,72.0
1407,Walking,96.0
1594,Cycling,60.0
1367,Cycling,60.0
2287,Walking,45.0
1900,Cycling,56.0
1814,Pilates,17.0
1231,Yoga,10.0
1566,Swimming,110.0
2378,Stretching,25.0
2071,Weightlifting,112.0
2111,Running,107.0
2354,Weightlifting,112.0
1631,Walking,102.0
1798,Running,91.0
1110,Pilates,57.0
1866,Walking,49.0
1567,Cycling,77.0
2110,Yoga,54.0
1383,Stretching,68.0
1142,Stretching,93.0
1536,Walking,14.0
2340,HIIT,101.0
1995,Stretching,72.0
1057,Yoga,67.0
2306,Stretching,48.0
1473,Pilates,43.0
2406,Weightlifting,33.0
1285,Swimming,19.0
1081,Swimming,118.0
1197,Running,54.0
1061,Walking,85.0
1460,Swimming,70.0
1355,Cycling,72.0
1353,Stretching,69.0
1736,Cycling,91.0
2140,Yoga,52.0
1748,Pilates,60.0
2163,Weightlifting,65.0
1062,Yoga,14.0
1920,HIIT,73.0
1410,Stretching,92.0
2072,Stretching,29.0
2390,Pilates,107.0
2434,Cycling,49.0
1178,Swimming,88.0
2417,Stretching,35.0
1042,Weightlifting,63.0
1081,Stretching,66.0
1350,HIIT,11.0
1579,Swimming,113.0
1003,Swimming,30.0
2305,Yoga,50.0
2457,Pilates,117.0
2054,Pilates,36.0
2091,Swimming,14.0
2249,Pilates,68.0
1428,Running,14.0
