UserID,Date,Total_Distance,Tracker_Distance,Logged_Activities_Distance,Very_Active_Distance,Moderately_Active_Distance,Light_Active_Distance,Sedentary_Active_Distance,ActiveMinutes,ExerciseMinutes,Lightly_Active_Minutes,Sedentary_Minutes,DailySteps,Calories,PostureScore,WeightKg,HeightM
1624580081,4/15/2016,0.980000019,0.980000019,0,0,0,0.970000029,0,0,0,96,1344,1510,1344,82,86,1.61
8053475328,4/19/2016,12.47999954,12.47999954,0,9.220000267,0.310000002,2.950000048,0,90,7,191,1152,15929,3114,75,69,1.67
4702921684,4/15/2016,5.28000021,5.28000021,0,0.07,0.419999987,4.789999962,0,1,8,256,944,6506,2896,70,77,1.55
4388161847,4/27/2016,8.609999657,8.609999657,0,0.699999988,2.50999999,5.389999866,0,11,48,241,684,11193,3074,98,64,1.65
4445114986,4/23/2016,2.930000067,2.930000067,0,0,0,2.930000067,0,0,0,201,1239,4363,2149,100,64,1.55
4020332650,05/02/2016,0.340000004,0.340000004,0,0,0.039999999,0.289999992,0,0,11,31,1350,475,2207,95,82,1.61
1644430081,05/11/2016,0.970000029,0.970000029,0,0,0,0.949999988,0.01,0,0,49,713,1329,1276,82,69,1.88
3977333714,05/05/2016,8.579999924,8.579999924,0,1.75999999,4.110000134,2.710000038,0,14,88,178,680,12312,1618,95,83,1.54
5553957443,05/10/2016,10.71000004,10.71000004,0,3.869999886,1.610000014,5.199999809,0,61,40,265,707,16358,2335,61,82,1.65
3977333714,05/11/2016,0.5,0.5,0,0.370000005,0,0.129999995,0,4,0,9,13,746,52,56,83,1.6
8053475328,4/20/2016,12.18999958,12.18999958,0,9.579999924,0.230000004,2.380000114,0,89,5,158,695,15108,3043,81,65,1.74
2320127002,05/07/2016,4.96999979,4.96999979,0,0,0,4.96999979,0,0,0,319,1121,7379,1972,56,67,1.89
1503960366,4/25/2016,9.800000191,9.800000191,0,5.289999962,0.569999993,3.940000057,0,73,14,216,814,15355,2013,91,69,1.8
3372868164,05/01/2016,2.099999905,2.099999905,0,0,0,2.089999914,0,0,0,172,842,3077,1237,54,77,1.86
6117666160,4/15/2016,10.59000015,10.59000015,0,0,0.280000001,10.30000019,0,0,6,513,921,14019,2865,57,68,1.54
4319703577,4/18/2016,1.549999952,1.549999952,0,0.07,0.330000013,1.120000005,0,1,9,58,824,2276,1632,76,78,1.82
2873212765,4/20/2016,6.300000191,6.300000191,0,1.50999999,0.119999997,4.659999847,0.01,22,5,378,1035,9202,2094,70,82,1.58
2022484408,4/24/2016,10.27999973,10.27999973,0,4.550000191,1.149999976,4.579999924,0,37,26,216,1161,13481,2529,83,73,1.68
8378563200,05/04/2016,6.239999771,6.239999771,0,1.559999943,0.49000001,4.199999809,0,19,10,167,680,7875,3110,72,74,1.58
8877689391,05/05/2016,10.67000008,10.67000008,0,5.460000038,0.819999993,4.369999886,0,67,15,188,1170,14055,3052,79,69,1.7
6290855005,05/03/2016,4.570000172,4.570000172,0,0,0,4.570000172,0,0,0,240,1200,6047,2671,64,78,1.55
8378563200,04/12/2016,6.050000191,6.050000191,2.253081083,0.829999983,0.709999979,4.5,0,65,15,156,723,7626,3635,54,84,1.82
4558609924,4/22/2016,6.349999905,6.349999905,0,1.370000005,1.5,3.470000029,0,20,25,273,1122,9601,2094,99,62,1.6
8877689391,4/23/2016,7.429999828,7.429999828,0,0,0,7.400000095,0.01,102,6,300,1032,11200,3891,58,79,1.64
4558609924,05/12/2016,4.170000076,4.170000076,0,0,0,4.170000076,0,0,0,247,736,6307,1452,67,60,1.75
8378563200,4/25/2016,9.840000153,9.840000153,2.092147112,5.050000191,0.870000005,3.920000076,0,117,16,141,692,12405,4005,70,72,1.76
2320127002,05/09/2016,2.079999924,2.079999924,0,0,0,2.079999924,0,0,0,145,1295,3090,1630,99,73,1.67
5553957443,05/12/2016,2.039999962,2.039999962,0,0.579999983,0.400000006,1.059999943,0,8,6,48,222,3121,741,96,89,1.86
8583815059,05/08/2016,7.190000057,7.190000057,0,0.219999999,3.309999943,3.660000086,0,3,72,182,1183,9217,2940,93,70,1.57
5553957443,05/08/2016,4,4,0,0.219999999,0.469999999,3.299999952,0,3,8,210,505,6083,1762,79,63,1.57
6962181067,4/18/2016,7.539999962,7.539999962,0,0.829999983,2.390000105,4.320000172,0,13,42,238,689,11404,2039,99,87,1.9
2026352035,4/16/2016,1.580000043,1.580000043,0,0,0,1.580000043,0,0,0,150,728,2547,1373,60,76,1.63
8053475328,4/26/2016,9.619999886,9.619999886,0,6.309999943,0.200000003,3.099999905,0,68,5,185,1182,12685,2846,93,61,1.61
6962181067,05/01/2016,3.609999895,3.609999895,0,0,0,3.609999895,0,0,0,215,722,5454,1740,70,67,1.52
4558609924,4/13/2016,3.289999962,3.289999962,0,1.24000001,0.439999998,1.610000014,0,19,7,127,1287,4978,1722,95,77,1.9
6962181067,4/13/2016,3.74000001,3.74000001,0,0.569999993,1.210000038,1.960000038,0,8,24,142,548,5652,1718,83,62,1.66
4702921684,4/17/2016,10.28999996,10.28999996,0,0.959999979,3.460000038,5.880000114,0,12,66,302,437,12692,3394,70,67,1.52
1624580081,05/09/2016,1.129999995,1.129999995,0,0,0,1.129999995,0,0,0,91,1349,1732,1328,82,86,1.89
4558609924,04/12/2016,3.390000105,3.390000105,0,0,0,3.390000105,0,0,0,318,1122,5135,1909,57,77,1.79
5553957443,05/06/2016,6.289999962,6.289999962,0,1.519999981,0.540000021,4.230000019,0,21,9,229,761,9632,1916,66,87,1.82
8583815059,4/19/2016,4.440000057,4.440000057,0,0.529999971,0.479999989,3.440000057,0,7,10,166,1257,5697,2668,66,72,1.69
7086361926,4/22/2016,6.53000021,6.53000021,0,2.869999886,0.970000029,2.670000076,0,58,59,153,762,9753,2846,51,82,1.75
2347167796,4/17/2016,3.619999886,3.619999886,0,0.079999998,0.280000001,3.25999999,0,1,7,249,508,5472,1882,61,78,1.9
1503960366,05/03/2016,9.659999847,9.659999847,0,3.730000019,1.049999952,4.880000114,0,50,24,254,816,15103,1990,64,66,1.73
3372868164,4/29/2016,6.230000019,6.230000019,0,0,0,6.21999979,0.01,0,0,402,1038,9135,2044,86,66,1.61
4445114986,4/28/2016,3.00999999,3.00999999,0,0,0,3.00999999,0,0,0,236,762,4493,2203,91,72,1.63
2022484408,4/18/2016,10.06999969,10.06999969,0,3.640000105,0.119999997,6.300000191,0,48,3,311,1078,14131,2770,62,77,1.89
2873212765,4/23/2016,6.349999905,6.349999905,0,2.089999914,0.230000004,4.019999981,0.01,28,5,330,1077,9317,2021,90,87,1.58
2026352035,4/18/2016,2.059999943,2.059999943,0,0,0,2.059999943,0,0,0,182,1062,3325,1419,99,69,1.88
4319703577,4/16/2016,3.180000067,3.180000067,0,0,0,3.180000067,0,0,0,194,724,4744,1884,77,90,1.55
8253242879,4/18/2016,3.480000019,3.480000019,0,1.039999962,0.629999995,1.799999952,0,16,16,130,1278,5151,1829,55,89,1.56
4388161847,4/13/2016,8.449999809,8.449999809,0,0.059999999,0.629999995,3.880000114,0,1,14,150,1275,10993,3092,67,86,1.58
4558609924,4/29/2016,5.179999828,5.179999828,0,1.019999981,1.850000024,2.309999943,0,15,29,197,1096,7833,1918,53,71,1.52
3977333714,05/09/2016,10.07999992,10.07999992,0,0.769999981,5.599999905,3.549999952,0,8,122,151,1159,14687,1667,72,84,1.69
8053475328,4/13/2016,13.35000038,13.35000038,0,10.43000031,0.469999999,2.450000048,0,95,12,156,1177,16433,3140,85,90,1.87
3372868164,4/24/2016,4.590000153,4.590000153,0,0.889999986,0.189999998,3.49000001,0.02,14,7,292,1127,6731,1921,51,72,1.52
6775888955,4/19/2016,0,0,0,0,0,0,0,0,0,0,1440,0,1841,93,87,1.6
1927972279,4/19/2016,0,0,0,0,0,0,0,0,0,0,1440,0,2063,72,90,1.83
6775888955,4/21/2016,0,0,0,0,0,0,0,0,0,0,1440,0,1841,97,68,1.63
8583815059,05/04/2016,2.799999952,2.799999952,0,0,0,0,0,0,0,0,1440,3588,2516,67,62,1.52
1844505072,4/19/2016,0.129999995,0.129999995,0,0,0,0.129999995,0,0,0,10,1430,197,1366,73,84,1.61
4020332650,05/08/2016,4.199999809,4.199999809,0,0,0,4.150000095,0,0,0,263,775,5862,3089,62,71,1.88
1644430081,05/07/2016,9.720000267,9.720000267,0,3.25999999,0.790000021,5.670000076,0.01,41,17,243,1139,13372,3404,70,80,1.85
4445114986,4/27/2016,5.03000021,5.03000021,0,2.619999886,0.029999999,2.380000114,0,32,1,194,839,7243,2361,73,65,1.73
3977333714,4/26/2016,7.619999886,7.619999886,0,0.449999988,4.21999979,2.950000048,0,7,95,170,797,11388,1551,61,81,1.82
2026352035,05/11/2016,5.320000172,5.320000172,0,0,0,5.320000172,0,0,0,330,569,8580,1698,80,68,1.78
4445114986,05/05/2016,2.549999952,2.549999952,0,0.119999997,0.239999995,2.180000067,0,2,6,185,734,3800,2120,97,62,1.71
1844505072,05/11/2016,0,0,0,0,0,0,0,0,0,0,1440,0,1347,91,86,1.69
6117666160,4/29/2016,7.239999771,7.239999771,0,0,0,7.239999771,0,0,0,461,479,9592,2560,69,84,1.9
1503960366,05/02/2016,9.710000038,9.710000038,0,3.210000038,0.569999993,5.920000076,0,41,15,277,798,14727,2004,81,74,1.5
6962181067,05/02/2016,8.539999962,8.539999962,0,1.200000048,2,5.340000153,0,18,39,313,655,12912,2162,64,90,1.77
1644430081,4/21/2016,0.889999986,0.889999986,0,0,0,0.879999995,0.01,0,0,38,1402,1223,2140,56,73,1.73
1844505072,4/26/2016,0,0,0,0,0,0,0,0,0,0,1440,0,1347,65,77,1.54
2873212765,4/17/2016,1.700000048,1.700000048,0,0,0.349999994,1.340000033,0,0,8,160,1272,2524,1529,52,69,1.7
8583815059,4/23/2016,7.349999905,7.349999905,0,0.529999971,2.029999971,4.75,0,7,44,238,1151,9423,3012,95,82,1.51
4388161847,05/05/2016,7.380000114,7.380000114,0,0.629999995,1.669999957,5.090000153,0,12,39,199,896,9603,2899,89,61,1.54
1844505072,4/22/2016,3.549999952,3.549999952,0,0,0,3.549999952,0,0,0,220,1220,5372,1827,54,70,1.85
